row,column,celltype
33.0,45.0,4.0
41.0,65.0,4.0
40.0,93.0,3.0
35.0,143.0,4.0
36.0,234.0,4.0
30.0,271.0,3.0
36.0,297.0,16.0
37.0,339.0,3.0
42.0,1194.0,4.0
39.0,1343.0,3.0
36.0,1378.0,16.0
32.0,1405.0,7.0
37.0,1420.0,12.0
34.0,1462.0,3.0
36.0,1717.0,3.0
46.0,35.0,4.0
45.0,1441.0,12.0
44.0,278.0,3.0
47.0,572.0,3.0
54.0,1822.0,3.0
53.0,242.0,4.0
61.0,144.0,4.0
53.0,1299.0,9.0
57.0,1385.0,8.0
58.0,1710.0,3.0
56.0,1311.0,9.0
57.0,1533.0,3.0
65.0,1861.0,3.0
57.0,526.0,3.0
60.0,659.0,3.0
62.0,1332.0,7.0
63.0,201.0,4.0
62.0,759.0,7.0
64.0,1184.0,3.0
63.0,1435.0,12.0
68.0,1796.0,3.0
69.0,627.0,8.0
68.0,1916.0,12.0
70.0,1300.0,3.0
72.0,403.0,12.0
73.0,1225.0,7.0
69.0,1271.0,6.0
70.0,1560.0,3.0
74.0,249.0,4.0
77.0,37.0,14.0
79.0,195.0,4.0
76.0,1381.0,12.0
75.0,1775.0,3.0
81.0,1284.0,3.0
83.0,1898.0,3.0
79.0,1336.0,12.0
87.0,584.0,3.0
85.0,1311.0,12.0
85.0,1400.0,1.0
91.0,300.0,3.0
92.0,1065.0,3.0
88.0,1190.0,6.0
91.0,1444.0,16.0
93.0,955.0,3.0
99.0,263.0,4.0
96.0,1219.0,12.0
100.0,441.0,3.0
96.0,1608.0,3.0
102.0,201.0,3.0
98.0,1132.0,12.0
102.0,1182.0,6.0
104.0,1540.0,16.0
112.0,1894.0,3.0
108.0,1930.0,3.0
112.0,179.0,3.0
113.0,1078.0,6.0
113.0,1150.0,3.0
113.0,1616.0,3.0
116.0,368.0,3.0
114.0,115.0,3.0
117.0,1220.0,12.0
126.0,1135.0,3.0
122.0,32.0,16.0
126.0,433.0,3.0
123.0,559.0,12.0
124.0,221.0,8.0
124.0,1472.0,1.0
122.0,1196.0,7.0
125.0,1414.0,8.0
121.0,1535.0,3.0
127.0,1264.0,3.0
136.0,127.0,16.0
127.0,450.0,3.0
133.0,1447.0,7.0
130.0,1926.0,3.0
140.0,1819.0,3.0
136.0,1075.0,12.0
132.0,1241.0,3.0
133.0,1094.0,6.0
148.0,1668.0,3.0
139.0,185.0,3.0
142.0,48.0,3.0
140.0,1525.0,14.0
138.0,1540.0,16.0
146.0,345.0,3.0
147.0,236.0,3.0
139.0,554.0,12.0
138.0,1101.0,10.0
143.0,1261.0,7.0
146.0,958.0,7.0
147.0,1171.0,12.0
153.0,1419.0,12.0
152.0,312.0,3.0
147.0,1240.0,3.0
149.0,1278.0,7.0
145.0,1921.0,3.0
155.0,603.0,3.0
151.0,1439.0,2.0
156.0,1496.0,11.0
154.0,1457.0,2.0
157.0,1520.0,7.0
156.0,122.0,16.0
158.0,1373.0,12.0
160.0,1403.0,12.0
155.0,179.0,16.0
161.0,879.0,12.0
159.0,2013.0,1.0
164.0,793.0,3.0
169.0,1112.0,12.0
171.0,264.0,7.0
167.0,1237.0,16.0
166.0,1305.0,7.0
169.0,341.0,3.0
171.0,133.0,3.0
167.0,1467.0,4.0
173.0,155.0,8.0
176.0,245.0,7.0
172.0,599.0,3.0
172.0,1934.0,3.0
