row,column,celltype
46.0,387.0,4.0
35.0,661.0,4.0
45.0,722.0,4.0
34.0,740.0,4.0
40.0,827.0,4.0
34.0,868.0,4.0
38.0,898.0,4.0
44.0,934.0,4.0
35.0,963.0,4.0
31.0,984.0,4.0
33.0,1004.0,4.0
37.0,1080.0,4.0
34.0,1220.0,4.0
38.0,1256.0,4.0
33.0,1277.0,4.0
33.0,1313.0,4.0
32.0,1334.0,4.0
45.0,1379.0,4.0
35.0,1414.0,4.0
36.0,1464.0,4.0
38.0,1508.0,4.0
32.0,1612.0,1.0
33.0,1752.0,1.0
46.0,365.0,4.0
44.0,1035.0,4.0
38.0,1138.0,4.0
54.0,1737.0,4.0
48.0,978.0,4.0
52.0,1155.0,4.0
44.0,704.0,4.0
51.0,767.0,4.0
45.0,1437.0,4.0
53.0,1240.0,4.0
54.0,1608.0,4.0
51.0,656.0,4.0
56.0,1304.0,4.0
52.0,1005.0,4.0
55.0,1070.0,4.0
62.0,869.0,4.0
49.0,906.0,4.0
56.0,1191.0,4.0
58.0,1518.0,4.0
66.0,1579.0,4.0
58.0,1331.0,4.0
61.0,841.0,4.0
66.0,1398.0,4.0
64.0,1497.0,4.0
60.0,1711.0,4.0
64.0,778.0,4.0
66.0,947.0,4.0
70.0,1116.0,4.0
70.0,356.0,4.0
76.0,715.0,4.0
70.0,923.0,4.0
69.0,259.0,1.0
67.0,648.0,4.0
74.0,1167.0,4.0
74.0,1753.0,4.0
76.0,793.0,4.0
70.0,382.0,1.0
81.0,1457.0,4.0
73.0,1001.0,12.0
77.0,1480.0,4.0
77.0,1139.0,4.0
79.0,332.0,4.0
86.0,1777.0,4.0
83.0,966.0,4.0
76.0,673.0,4.0
94.0,1062.0,4.0
82.0,1689.0,4.0
82.0,902.0,4.0
82.0,1195.0,4.0
85.0,1427.0,4.0
80.0,1283.0,4.0
79.0,1707.0,4.0
92.0,612.0,4.0
88.0,662.0,4.0
85.0,1021.0,4.0
85.0,1313.0,4.0
81.0,650.0,4.0
89.0,1233.0,4.0
95.0,857.0,4.0
88.0,1534.0,4.0
92.0,538.0,12.0
89.0,697.0,4.0
89.0,810.0,4.0
90.0,992.0,4.0
85.0,1814.0,1.0
87.0,1802.0,4.0
92.0,1093.0,4.0
96.0,1339.0,4.0
92.0,1628.0,4.0
96.0,1154.0,4.0
104.0,349.0,4.0
93.0,1251.0,4.0
98.0,1725.0,4.0
105.0,513.0,4.0
90.0,626.0,4.0
101.0,401.0,4.0
96.0,1133.0,4.0
98.0,950.0,4.0
100.0,878.0,4.0
103.0,1676.0,4.0
109.0,1122.0,12.0
107.0,1387.0,8.0
111.0,1591.0,4.0
114.0,1368.0,12.0
102.0,1474.0,4.0
109.0,1183.0,4.0
101.0,891.0,4.0
107.0,713.0,4.0
106.0,1693.0,4.0
108.0,1017.0,4.0
118.0,696.0,4.0
111.0,1414.0,4.0
118.0,1802.0,4.0
116.0,315.0,4.0
117.0,727.0,4.0
111.0,649.0,1.0
115.0,1091.0,4.0
116.0,1530.0,4.0
126.0,1263.0,4.0
121.0,413.0,4.0
127.0,1452.0,4.0
120.0,329.0,4.0
123.0,872.0,4.0
130.0,1730.0,4.0
127.0,388.0,4.0
121.0,790.0,4.0
125.0,527.0,4.0
123.0,1011.0,4.0
137.0,1075.0,4.0
124.0,1154.0,4.0
132.0,1519.0,4.0
127.0,1753.0,4.0
133.0,907.0,4.0
139.0,1434.0,4.0
141.0,608.0,4.0
139.0,756.0,12.0
131.0,1317.0,12.0
131.0,1864.0,4.0
129.0,1382.0,1.0
137.0,929.0,4.0
141.0,805.0,4.0
139.0,987.0,4.0
143.0,886.0,4.0
132.0,1104.0,4.0
138.0,368.0,4.0
146.0,1132.0,4.0
142.0,1544.0,4.0
140.0,1093.0,4.0
136.0,1113.0,4.0
138.0,317.0,4.0
137.0,656.0,4.0
150.0,1294.0,4.0
141.0,1596.0,4.0
138.0,451.0,1.0
146.0,1708.0,4.0
143.0,1881.0,4.0
147.0,1192.0,4.0
139.0,1691.0,4.0
144.0,1779.0,4.0
151.0,1853.0,4.0
145.0,778.0,4.0
147.0,1414.0,4.0
144.0,437.0,4.0
146.0,626.0,4.0
148.0,1754.0,4.0
146.0,386.0,4.0
152.0,699.0,4.0
149.0,1007.0,4.0
147.0,1274.0,4.0
151.0,1159.0,4.0
148.0,1226.0,4.0
155.0,1503.0,4.0
153.0,1635.0,4.0
159.0,419.0,4.0
157.0,1524.0,4.0
159.0,331.0,4.0
166.0,910.0,4.0
165.0,375.0,4.0
161.0,448.0,4.0
160.0,466.0,4.0
167.0,728.0,4.0
167.0,1267.0,4.0
168.0,641.0,4.0
168.0,828.0,4.0
