row,column,celltype
32.0,290.0,4.0
37.0,318.0,4.0
34.0,432.0,4.0
33.0,447.0,4.0
38.0,530.0,4.0
35.0,582.0,4.0
32.0,598.0,4.0
37.0,651.0,4.0
38.0,669.0,4.0
35.0,705.0,4.0
42.0,754.0,4.0
42.0,783.0,4.0
41.0,916.0,4.0
40.0,943.0,4.0
38.0,965.0,4.0
37.0,1024.0,4.0
33.0,1051.0,4.0
37.0,1071.0,4.0
34.0,1105.0,4.0
35.0,1260.0,4.0
41.0,1322.0,3.0
44.0,1415.0,4.0
44.0,1463.0,4.0
34.0,1563.0,4.0
33.0,1583.0,4.0
44.0,1604.0,4.0
33.0,1624.0,4.0
35.0,1652.0,4.0
34.0,1693.0,4.0
48.0,1718.0,4.0
31.0,1736.0,4.0
37.0,1767.0,4.0
33.0,1792.0,4.0
39.0,1811.0,4.0
31.0,1824.0,4.0
40.0,1843.0,4.0
36.0,1863.0,4.0
34.0,1879.0,4.0
43.0,894.0,4.0
44.0,1895.0,4.0
39.0,138.0,12.0
48.0,1236.0,3.0
48.0,385.0,4.0
50.0,475.0,4.0
57.0,1198.0,4.0
39.0,1743.0,4.0
46.0,1941.0,4.0
48.0,280.0,4.0
53.0,1492.0,4.0
51.0,256.0,4.0
48.0,1130.0,1.0
54.0,1170.0,4.0
50.0,123.0,3.0
54.0,1791.0,4.0
51.0,96.0,4.0
53.0,515.0,4.0
53.0,1099.0,4.0
62.0,1548.0,4.0
54.0,1748.0,4.0
47.0,1691.0,4.0
66.0,1915.0,4.0
59.0,1682.0,4.0
61.0,323.0,4.0
56.0,78.0,4.0
65.0,350.0,4.0
62.0,1577.0,4.0
73.0,833.0,4.0
73.0,800.0,4.0
72.0,1447.0,4.0
71.0,1857.0,4.0
58.0,775.0,4.0
71.0,135.0,1.0
74.0,875.0,4.0
67.0,665.0,4.0
70.0,983.0,4.0
77.0,1351.0,4.0
75.0,1515.0,4.0
63.0,108.0,4.0
74.0,391.0,4.0
69.0,900.0,4.0
76.0,1621.0,4.0
71.0,118.0,4.0
72.0,1812.0,4.0
76.0,537.0,4.0
78.0,771.0,4.0
84.0,1881.0,4.0
85.0,713.0,4.0
81.0,657.0,1.0
80.0,1472.0,4.0
85.0,155.0,4.0
88.0,1386.0,4.0
84.0,94.0,4.0
85.0,600.0,4.0
85.0,748.0,4.0
84.0,1259.0,4.0
90.0,1308.0,4.0
89.0,1820.0,4.0
92.0,1155.0,4.0
92.0,1900.0,4.0
89.0,1949.0,4.0
91.0,1459.0,4.0
95.0,1928.0,4.0
94.0,991.0,4.0
97.0,1595.0,4.0
96.0,974.0,4.0
109.0,1080.0,4.0
93.0,897.0,1.0
98.0,666.0,4.0
105.0,1111.0,1.0
109.0,1193.0,4.0
100.0,331.0,4.0
98.0,842.0,4.0
101.0,1225.0,4.0
102.0,613.0,4.0
104.0,1465.0,4.0
103.0,594.0,4.0
105.0,763.0,4.0
103.0,949.0,4.0
113.0,1622.0,4.0
116.0,1282.0,4.0
111.0,1127.0,4.0
114.0,829.0,4.0
114.0,1499.0,4.0
118.0,803.0,4.0
112.0,1229.0,4.0
118.0,1826.0,4.0
121.0,1404.0,4.0
116.0,1483.0,4.0
119.0,1776.0,4.0
112.0,1950.0,4.0
112.0,853.0,4.0
121.0,1671.0,4.0
116.0,1928.0,7.0
120.0,676.0,4.0
115.0,556.0,4.0
122.0,1593.0,4.0
120.0,788.0,4.0
121.0,1342.0,4.0
121.0,1756.0,4.0
128.0,1863.0,4.0
131.0,1955.0,4.0
124.0,496.0,4.0
122.0,1567.0,4.0
122.0,588.0,4.0
123.0,1530.0,4.0
132.0,1713.0,12.0
128.0,568.0,1.0
133.0,1432.0,4.0
128.0,976.0,4.0
125.0,518.0,4.0
129.0,401.0,4.0
135.0,361.0,4.0
135.0,903.0,4.0
133.0,1035.0,4.0
133.0,2010.0,4.0
127.0,854.0,4.0
135.0,615.0,4.0
127.0,1466.0,4.0
137.0,137.0,4.0
133.0,1474.0,4.0
132.0,1918.0,7.0
135.0,1810.0,4.0
136.0,421.0,4.0
135.0,532.0,4.0
141.0,1139.0,4.0
137.0,1498.0,4.0
145.0,1317.0,4.0
135.0,636.0,1.0
140.0,725.0,4.0
142.0,1244.0,4.0
147.0,746.0,4.0
152.0,1083.0,4.0
145.0,1118.0,4.0
147.0,1206.0,4.0
146.0,589.0,4.0
145.0,710.0,4.0
159.0,217.0,4.0
153.0,648.0,4.0
142.0,1671.0,1.0
156.0,1929.0,4.0
152.0,797.0,4.0
149.0,413.0,4.0
157.0,456.0,4.0
152.0,1475.0,4.0
153.0,1997.0,12.0
151.0,528.0,4.0
150.0,779.0,4.0
156.0,1391.0,7.0
163.0,1800.0,4.0
155.0,1818.0,4.0
164.0,1559.0,4.0
158.0,1871.0,4.0
160.0,626.0,4.0
163.0,732.0,4.0
168.0,1638.0,4.0
170.0,946.0,4.0
173.0,1846.0,4.0
160.0,299.0,4.0
169.0,1901.0,12.0
165.0,408.0,4.0
176.0,1521.0,4.0
177.0,1699.0,4.0
165.0,1829.0,4.0
169.0,330.0,4.0
175.0,706.0,4.0
171.0,1486.0,4.0
177.0,568.0,4.0
180.0,1610.0,4.0
177.0,928.0,4.0
179.0,1941.0,4.0
183.0,379.0,4.0
180.0,1339.0,4.0
181.0,1419.0,4.0
183.0,81.0,4.0
177.0,914.0,4.0
188.0,902.0,4.0
187.0,1583.0,4.0
176.0,1021.0,4.0
178.0,296.0,4.0
187.0,1089.0,4.0
178.0,1741.0,4.0
183.0,1110.0,4.0
180.0,1169.0,4.0
183.0,1661.0,4.0
191.0,972.0,4.0
184.0,1158.0,4.0
182.0,1819.0,4.0
181.0,404.0,4.0
189.0,466.0,4.0
193.0,783.0,4.0
196.0,1728.0,4.0
190.0,493.0,4.0
187.0,528.0,4.0
187.0,218.0,4.0
189.0,437.0,4.0
191.0,1206.0,4.0
188.0,1463.0,6.0
189.0,1477.0,6.0
188.0,1748.0,4.0
197.0,655.0,4.0
199.0,1558.0,4.0
197.0,1003.0,4.0
209.0,691.0,4.0
201.0,807.0,4.0
199.0,1049.0,4.0
205.0,1779.0,4.0
201.0,824.0,4.0
207.0,1262.0,3.0
210.0,213.0,4.0
210.0,1122.0,4.0
203.0,1943.0,4.0
203.0,55.0,4.0
208.0,131.0,4.0
208.0,1660.0,4.0
213.0,1808.0,4.0
213.0,731.0,4.0
203.0,1483.0,4.0
214.0,89.0,4.0
203.0,149.0,4.0
211.0,1148.0,4.0
204.0,1423.0,4.0
215.0,241.0,4.0
214.0,1605.0,4.0
217.0,1894.0,4.0
209.0,1928.0,4.0
206.0,1682.0,4.0
212.0,1065.0,4.0
206.0,1631.0,4.0
213.0,161.0,4.0
218.0,1172.0,4.0
214.0,1536.0,4.0
218.0,1917.0,4.0
221.0,1489.0,4.0
223.0,1703.0,4.0
223.0,293.0,4.0
227.0,199.0,4.0
225.0,1631.0,4.0
217.0,978.0,4.0
226.0,1087.0,4.0
227.0,60.0,4.0
222.0,717.0,4.0
228.0,268.0,4.0
224.0,373.0,4.0
226.0,823.0,4.0
231.0,552.0,4.0
226.0,931.0,4.0
233.0,1942.0,4.0
232.0,1548.0,4.0
234.0,688.0,4.0
236.0,173.0,4.0
235.0,458.0,4.0
236.0,423.0,4.0
240.0,1733.0,4.0
236.0,121.0,4.0
231.0,1320.0,12.0
238.0,1665.0,4.0
232.0,585.0,4.0
236.0,1003.0,4.0
237.0,1871.0,4.0
237.0,792.0,4.0
233.0,1416.0,4.0
243.0,1583.0,4.0
241.0,756.0,4.0
237.0,952.0,4.0
248.0,2009.0,4.0
242.0,1037.0,4.0
244.0,724.0,4.0
241.0,1331.0,1.0
242.0,319.0,4.0
244.0,1378.0,4.0
238.0,1803.0,4.0
248.0,500.0,4.0
244.0,1427.0,4.0
242.0,1479.0,3.0
248.0,1783.0,4.0
242.0,905.0,4.0
249.0,1402.0,4.0
239.0,1609.0,4.0
245.0,1499.0,4.0
247.0,805.0,4.0
247.0,929.0,4.0
248.0,393.0,4.0
248.0,1068.0,4.0
252.0,1821.0,4.0
254.0,279.0,4.0
257.0,818.0,4.0
252.0,974.0,4.0
257.0,1256.0,4.0
253.0,1279.0,4.0
252.0,1959.0,4.0
248.0,739.0,4.0
258.0,1763.0,4.0
253.0,1084.0,4.0
257.0,155.0,4.0
253.0,482.0,4.0
259.0,1546.0,4.0
267.0,309.0,4.0
258.0,1016.0,4.0
259.0,1710.0,4.0
259.0,541.0,3.0
262.0,769.0,4.0
260.0,1600.0,4.0
256.0,462.0,1.0
271.0,555.0,12.0
255.0,1480.0,3.0
261.0,1620.0,1.0
256.0,1746.0,4.0
269.0,883.0,4.0
263.0,1047.0,4.0
264.0,1123.0,4.0
264.0,1499.0,2.0
272.0,941.0,4.0
265.0,1516.0,4.0
269.0,466.0,4.0
273.0,1577.0,4.0
268.0,1696.0,4.0
270.0,1735.0,4.0
279.0,1833.0,4.0
275.0,1945.0,4.0
277.0,347.0,4.0
275.0,579.0,4.0
280.0,1866.0,4.0
274.0,676.0,4.0
278.0,1086.0,4.0
275.0,966.0,4.0
283.0,759.0,4.0
278.0,1111.0,4.0
285.0,1168.0,12.0
280.0,1890.0,4.0
285.0,693.0,4.0
280.0,1224.0,8.0
274.0,822.0,4.0
281.0,1191.0,12.0
278.0,1711.0,3.0
282.0,1527.0,1.0
282.0,637.0,4.0
283.0,152.0,4.0
286.0,425.0,4.0
289.0,377.0,4.0
291.0,1278.0,16.0
285.0,459.0,12.0
295.0,269.0,4.0
287.0,440.0,4.0
294.0,307.0,4.0
291.0,847.0,4.0
287.0,872.0,4.0
294.0,1061.0,4.0
289.0,1722.0,4.0
291.0,1112.0,3.0
299.0,1994.0,4.0
298.0,1575.0,4.0
307.0,777.0,4.0
297.0,1008.0,12.0
295.0,1896.0,4.0
300.0,709.0,4.0
303.0,1651.0,4.0
301.0,572.0,4.0
303.0,745.0,4.0
298.0,1188.0,12.0
307.0,628.0,4.0
313.0,155.0,4.0
298.0,640.0,1.0
296.0,876.0,12.0
306.0,1745.0,4.0
304.0,590.0,4.0
302.0,867.0,4.0
308.0,1516.0,4.0
317.0,1724.0,2.0
310.0,1353.0,4.0
309.0,855.0,4.0
306.0,1861.0,4.0
312.0,34.0,4.0
317.0,449.0,4.0
309.0,1951.0,4.0
313.0,493.0,1.0
315.0,696.0,4.0
320.0,417.0,4.0
313.0,1026.0,1.0
316.0,1368.0,4.0
313.0,1597.0,4.0
317.0,1670.0,4.0
317.0,1878.0,4.0
314.0,91.0,4.0
323.0,1187.0,4.0
320.0,1252.0,3.0
323.0,1525.0,4.0
325.0,1968.0,4.0
320.0,1569.0,4.0
319.0,205.0,4.0
329.0,726.0,4.0
327.0,225.0,4.0
320.0,1995.0,4.0
328.0,110.0,4.0
327.0,129.0,4.0
326.0,874.0,4.0
332.0,749.0,4.0
333.0,56.0,4.0
326.0,1755.0,4.0
325.0,1945.0,4.0
334.0,1801.0,12.0
335.0,352.0,4.0
327.0,1592.0,7.0
334.0,838.0,4.0
336.0,1083.0,4.0
334.0,91.0,4.0
344.0,148.0,4.0
339.0,816.0,4.0
339.0,1676.0,4.0
347.0,1857.0,4.0
347.0,1996.0,4.0
347.0,40.0,4.0
344.0,314.0,4.0
343.0,1698.0,4.0
348.0,436.0,4.0
341.0,1205.0,16.0
349.0,874.0,4.0
341.0,1255.0,2.0
352.0,777.0,4.0
345.0,1501.0,4.0
346.0,112.0,4.0
351.0,1400.0,4.0
351.0,1625.0,12.0
353.0,1128.0,4.0
349.0,1216.0,12.0
363.0,1719.0,4.0
354.0,1936.0,4.0
349.0,1026.0,4.0
354.0,1375.0,4.0
351.0,1886.0,4.0
354.0,1819.0,4.0
358.0,1912.0,4.0
352.0,840.0,4.0
364.0,58.0,4.0
361.0,250.0,1.0
358.0,1759.0,12.0
362.0,1099.0,4.0
362.0,945.0,4.0
362.0,1422.0,4.0
365.0,1840.0,4.0
358.0,1704.0,4.0
362.0,512.0,12.0
365.0,325.0,4.0
