row,column,celltype
37.0,161.0,4.0
41.0,187.0,4.0
31.0,200.0,4.0
36.0,229.0,4.0
41.0,315.0,4.0
35.0,337.0,12.0
33.0,452.0,12.0
37.0,530.0,3.0
33.0,588.0,4.0
42.0,736.0,12.0
36.0,775.0,1.0
39.0,793.0,12.0
32.0,856.0,3.0
31.0,877.0,3.0
32.0,942.0,12.0
41.0,957.0,12.0
36.0,987.0,4.0
35.0,1045.0,3.0
37.0,1061.0,3.0
34.0,1122.0,12.0
38.0,1138.0,12.0
41.0,1259.0,4.0
35.0,1271.0,4.0
38.0,1283.0,4.0
40.0,1305.0,4.0
30.0,1322.0,4.0
32.0,1385.0,3.0
40.0,1550.0,4.0
34.0,1566.0,4.0
32.0,1580.0,4.0
31.0,1671.0,12.0
42.0,1703.0,12.0
34.0,1723.0,3.0
40.0,1749.0,12.0
31.0,1770.0,3.0
32.0,1792.0,3.0
36.0,835.0,3.0
41.0,1185.0,12.0
43.0,1595.0,4.0
47.0,516.0,4.0
46.0,1784.0,4.0
44.0,1508.0,4.0
46.0,249.0,4.0
40.0,573.0,4.0
49.0,622.0,3.0
43.0,1673.0,12.0
51.0,1465.0,4.0
57.0,1486.0,4.0
50.0,1573.0,4.0
50.0,680.0,12.0
47.0,269.0,4.0
61.0,835.0,3.0
58.0,1247.0,3.0
57.0,1717.0,3.0
57.0,1836.0,12.0
54.0,420.0,3.0
54.0,1920.0,3.0
52.0,332.0,4.0
57.0,353.0,3.0
55.0,161.0,4.0
56.0,547.0,4.0
58.0,560.0,4.0
54.0,1609.0,4.0
59.0,660.0,12.0
63.0,1039.0,3.0
58.0,1645.0,3.0
66.0,1743.0,12.0
59.0,228.0,4.0
67.0,283.0,4.0
66.0,375.0,12.0
57.0,1501.0,4.0
59.0,192.0,4.0
69.0,637.0,4.0
71.0,1587.0,4.0
77.0,1931.0,3.0
64.0,132.0,12.0
63.0,262.0,4.0
66.0,117.0,12.0
66.0,958.0,4.0
67.0,1448.0,4.0
74.0,1564.0,4.0
69.0,1231.0,3.0
66.0,427.0,12.0
68.0,598.0,3.0
70.0,974.0,4.0
67.0,1411.0,3.0
75.0,332.0,4.0
72.0,1506.0,4.0
78.0,1778.0,4.0
75.0,174.0,4.0
65.0,217.0,4.0
71.0,1542.0,4.0
75.0,914.0,4.0
76.0,1462.0,4.0
73.0,1524.0,4.0
79.0,150.0,2.0
80.0,485.0,14.0
74.0,547.0,4.0
75.0,760.0,14.0
76.0,1654.0,4.0
79.0,1291.0,12.0
78.0,1631.0,4.0
82.0,118.0,3.0
73.0,214.0,4.0
73.0,223.0,4.0
78.0,560.0,4.0
78.0,1862.0,3.0
80.0,1420.0,3.0
85.0,359.0,12.0
80.0,616.0,4.0
80.0,878.0,4.0
96.0,937.0,4.0
87.0,663.0,4.0
86.0,1009.0,4.0
81.0,298.0,4.0
83.0,311.0,4.0
86.0,521.0,12.0
87.0,862.0,3.0
85.0,1607.0,4.0
90.0,233.0,4.0
89.0,537.0,4.0
88.0,725.0,3.0
86.0,99.0,3.0
95.0,204.0,4.0
95.0,1483.0,4.0
86.0,1733.0,3.0
88.0,1550.0,4.0
87.0,184.0,1.0
96.0,385.0,4.0
86.0,970.0,4.0
94.0,989.0,4.0
90.0,1509.0,4.0
92.0,1645.0,4.0
91.0,641.0,4.0
92.0,550.0,4.0
94.0,576.0,4.0
94.0,610.0,4.0
96.0,700.0,3.0
102.0,1681.0,4.0
93.0,1033.0,3.0
95.0,1747.0,4.0
93.0,1332.0,3.0
108.0,1387.0,4.0
99.0,1459.0,4.0
97.0,296.0,3.0
101.0,322.0,4.0
104.0,562.0,4.0
104.0,593.0,4.0
117.0,1659.0,4.0
100.0,341.0,4.0
106.0,1431.0,4.0
99.0,154.0,2.0
106.0,1019.0,4.0
103.0,1049.0,4.0
100.0,1199.0,3.0
105.0,112.0,3.0
103.0,1407.0,4.0
109.0,182.0,3.0
106.0,639.0,4.0
104.0,969.0,4.0
103.0,1210.0,3.0
110.0,141.0,4.0
105.0,495.0,14.0
105.0,622.0,4.0
102.0,354.0,4.0
109.0,1700.0,4.0
105.0,482.0,8.0
107.0,1738.0,4.0
110.0,1498.0,4.0
106.0,458.0,3.0
106.0,657.0,4.0
122.0,287.0,4.0
117.0,449.0,14.0
112.0,1326.0,4.0
117.0,270.0,4.0
119.0,233.0,4.0
110.0,305.0,4.0
110.0,465.0,14.0
110.0,610.0,4.0
115.0,675.0,4.0
120.0,1000.0,4.0
114.0,721.0,3.0
112.0,866.0,4.0
117.0,890.0,1.0
113.0,1620.0,4.0
116.0,364.0,4.0
111.0,575.0,4.0
116.0,980.0,4.0
118.0,1036.0,3.0
116.0,1603.0,4.0
119.0,1027.0,4.0
122.0,630.0,4.0
119.0,1882.0,3.0
118.0,160.0,15.0
120.0,256.0,4.0
130.0,543.0,3.0
117.0,750.0,4.0
128.0,1464.0,4.0
126.0,351.0,4.0
122.0,584.0,3.0
122.0,1054.0,4.0
122.0,1445.0,4.0
124.0,1530.0,4.0
122.0,1687.0,4.0
130.0,109.0,4.0
124.0,693.0,4.0
140.0,1635.0,4.0
128.0,655.0,4.0
123.0,874.0,4.0
119.0,1551.0,4.0
121.0,1734.0,4.0
122.0,173.0,1.0
129.0,314.0,4.0
128.0,467.0,14.0
135.0,383.0,4.0
125.0,432.0,12.0
135.0,1567.0,4.0
128.0,400.0,3.0
129.0,608.0,4.0
131.0,1070.0,3.0
128.0,334.0,4.0
136.0,1590.0,4.0
127.0,1107.0,12.0
130.0,68.0,12.0
128.0,1086.0,3.0
139.0,1315.0,4.0
135.0,1394.0,4.0
126.0,1597.0,4.0
137.0,87.0,4.0
140.0,1738.0,4.0
139.0,847.0,12.0
149.0,1786.0,4.0
137.0,144.0,3.0
