row,column,celltype
44.0,234.0,4.0
32.0,417.0,7.0
37.0,438.0,4.0
37.0,481.0,4.0
33.0,555.0,4.0
33.0,747.0,4.0
43.0,787.0,4.0
37.0,801.0,4.0
47.0,845.0,4.0
44.0,1066.0,4.0
42.0,1741.0,12.0
32.0,1938.0,1.0
41.0,1999.0,3.0
38.0,1707.0,12.0
39.0,394.0,4.0
51.0,1647.0,3.0
51.0,330.0,4.0
52.0,414.0,4.0
54.0,1117.0,4.0
53.0,474.0,4.0
59.0,752.0,3.0
58.0,871.0,4.0
57.0,1719.0,16.0
61.0,1092.0,4.0
65.0,221.0,4.0
65.0,524.0,4.0
60.0,672.0,4.0
62.0,1772.0,12.0
66.0,921.0,4.0
75.0,2010.0,3.0
71.0,1236.0,3.0
80.0,1831.0,3.0
67.0,1637.0,3.0
71.0,692.0,4.0
86.0,480.0,4.0
80.0,245.0,12.0
81.0,1854.0,3.0
80.0,895.0,4.0
75.0,1543.0,3.0
72.0,401.0,4.0
74.0,1880.0,10.0
75.0,412.0,4.0
76.0,666.0,4.0
74.0,1113.0,4.0
74.0,1650.0,3.0
84.0,1139.0,4.0
89.0,1158.0,4.0
91.0,329.0,3.0
88.0,395.0,4.0
89.0,269.0,4.0
87.0,564.0,4.0
90.0,371.0,4.0
86.0,937.0,4.0
95.0,1177.0,4.0
94.0,698.0,3.0
88.0,1458.0,7.0
88.0,921.0,4.0
92.0,1124.0,4.0
91.0,1423.0,12.0
89.0,1981.0,3.0
99.0,519.0,4.0
88.0,871.0,4.0
87.0,1818.0,3.0
96.0,294.0,4.0
97.0,1049.0,4.0
103.0,1449.0,12.0
98.0,1997.0,3.0
102.0,900.0,4.0
100.0,1010.0,14.0
97.0,1963.0,3.0
105.0,1094.0,4.0
106.0,237.0,4.0
105.0,441.0,4.0
94.0,2015.0,3.0
108.0,930.0,4.0
106.0,1974.0,3.0
107.0,1341.0,3.0
109.0,800.0,14.0
115.0,1225.0,4.0
117.0,1669.0,7.0
107.0,367.0,3.0
114.0,181.0,3.0
109.0,1120.0,4.0
108.0,1420.0,1.0
119.0,875.0,4.0
116.0,1529.0,14.0
114.0,1988.0,3.0
113.0,286.0,4.0
127.0,428.0,4.0
116.0,1021.0,12.0
119.0,905.0,4.0
119.0,1006.0,3.0
130.0,946.0,4.0
130.0,588.0,4.0
123.0,1302.0,7.0
126.0,1160.0,4.0
135.0,529.0,4.0
139.0,560.0,4.0
135.0,1289.0,12.0
128.0,241.0,4.0
124.0,1343.0,3.0
125.0,1088.0,4.0
132.0,1112.0,4.0
129.0,1236.0,4.0
144.0,618.0,4.0
133.0,1524.0,3.0
131.0,1096.0,4.0
141.0,1136.0,4.0
138.0,1364.0,3.0
159.0,466.0,0.0
139.0,1482.0,4.0
142.0,889.0,4.0
145.0,282.0,3.0
150.0,1856.0,3.0
147.0,396.0,12.0
150.0,693.0,3.0
146.0,814.0,3.0
146.0,1277.0,3.0
152.0,1121.0,4.0
154.0,2009.0,6.0
148.0,423.0,4.0
160.0,870.0,3.0
163.0,962.0,4.0
162.0,1215.0,4.0
159.0,1091.0,4.0
157.0,448.0,4.0
158.0,515.0,4.0
162.0,1029.0,3.0
167.0,357.0,3.0
158.0,761.0,4.0
164.0,922.0,4.0
164.0,744.0,7.0
158.0,1751.0,3.0
169.0,945.0,4.0
160.0,1705.0,1.0
168.0,235.0,4.0
165.0,1139.0,4.0
170.0,1777.0,3.0
165.0,1873.0,11.0
164.0,1396.0,4.0
165.0,687.0,3.0
183.0,605.0,4.0
175.0,194.0,4.0
182.0,1705.0,3.0
181.0,318.0,16.0
194.0,547.0,4.0
186.0,1090.0,4.0
193.0,868.0,4.0
187.0,59.0,3.0
189.0,357.0,14.0
185.0,914.0,4.0
185.0,236.0,4.0
196.0,1453.0,4.0
185.0,1209.0,4.0
185.0,1771.0,3.0
202.0,292.0,3.0
191.0,842.0,3.0
198.0,1141.0,4.0
191.0,409.0,3.0
191.0,468.0,4.0
198.0,636.0,4.0
195.0,795.0,4.0
194.0,747.0,4.0
196.0,196.0,4.0
204.0,1120.0,4.0
201.0,41.0,3.0
206.0,1261.0,4.0
209.0,956.0,4.0
216.0,506.0,4.0
201.0,1767.0,3.0
209.0,620.0,4.0
209.0,827.0,12.0
214.0,1588.0,14.0
207.0,1871.0,14.0
208.0,777.0,4.0
210.0,1287.0,4.0
207.0,598.0,4.0
221.0,674.0,3.0
211.0,850.0,3.0
219.0,529.0,4.0
209.0,465.0,3.0
214.0,188.0,4.0
217.0,427.0,4.0
221.0,1447.0,4.0
223.0,1017.0,3.0
220.0,1219.0,4.0
224.0,883.0,3.0
231.0,1164.0,4.0
228.0,586.0,4.0
222.0,917.0,12.0
228.0,1127.0,4.0
234.0,448.0,4.0
228.0,1272.0,4.0
229.0,1573.0,4.0
225.0,615.0,4.0
224.0,1145.0,4.0
231.0,781.0,4.0
236.0,1382.0,7.0
233.0,1292.0,4.0
245.0,181.0,4.0
243.0,942.0,4.0
237.0,1056.0,3.0
237.0,1396.0,4.0
247.0,965.0,4.0
241.0,1194.0,12.0
245.0,115.0,3.0
240.0,1444.0,4.0
250.0,432.0,4.0
237.0,923.0,3.0
240.0,610.0,4.0
256.0,1558.0,4.0
243.0,142.0,4.0
244.0,885.0,10.0
245.0,650.0,3.0
240.0,524.0,4.0
247.0,732.0,16.0
245.0,1904.0,14.0
251.0,774.0,4.0
260.0,1257.0,4.0
256.0,134.0,4.0
253.0,1464.0,4.0
251.0,1051.0,12.0
254.0,1028.0,3.0
256.0,1348.0,7.0
254.0,1377.0,4.0
260.0,470.0,4.0
271.0,1444.0,4.0
279.0,1003.0,3.0
268.0,1147.0,12.0
266.0,1621.0,7.0
263.0,198.0,4.0
265.0,233.0,4.0
263.0,646.0,3.0
263.0,1640.0,3.0
276.0,159.0,4.0
270.0,491.0,4.0
275.0,554.0,4.0
260.0,1896.0,7.0
283.0,889.0,4.0
263.0,112.0,3.0
281.0,300.0,4.0
272.0,1112.0,4.0
276.0,1028.0,3.0
269.0,127.0,3.0
