row,column,celltype
41.0,130.0,4.0
33.0,150.0,11.0
38.0,181.0,4.0
32.0,325.0,11.0
51.0,316.0,4.0
48.0,79.0,4.0
56.0,246.0,4.0
59.0,95.0,11.0
68.0,116.0,4.0
89.0,228.0,4.0
97.0,316.0,16.0
90.0,280.0,4.0
93.0,1983.0,4.0
98.0,213.0,4.0
97.0,1958.0,4.0
104.0,1972.0,4.0
109.0,2004.0,4.0
107.0,1989.0,3.0
122.0,168.0,4.0
124.0,198.0,12.0
129.0,1994.0,4.0
132.0,278.0,4.0
133.0,152.0,12.0
144.0,2009.0,4.0
151.0,222.0,4.0
152.0,256.0,4.0
154.0,288.0,4.0
151.0,1993.0,4.0
155.0,2015.0,4.0
167.0,63.0,3.0
190.0,103.0,4.0
200.0,214.0,4.0
211.0,158.0,4.0
218.0,335.0,4.0
216.0,199.0,4.0
215.0,251.0,4.0
233.0,288.0,4.0
235.0,197.0,4.0
245.0,33.0,4.0
243.0,357.0,4.0
250.0,222.0,4.0
250.0,165.0,16.0
265.0,295.0,11.0
271.0,47.0,4.0
265.0,223.0,4.0
270.0,238.0,4.0
291.0,293.0,4.0
291.0,68.0,4.0
297.0,38.0,4.0
295.0,1836.0,4.0
304.0,363.0,4.0
313.0,59.0,4.0
311.0,96.0,4.0
321.0,127.0,4.0
319.0,1797.0,4.0
331.0,106.0,4.0
354.0,297.0,4.0
353.0,198.0,16.0
366.0,228.0,4.0
363.0,82.0,4.0
366.0,62.0,4.0
360.0,456.0,11.0
371.0,249.0,4.0
379.0,213.0,4.0
374.0,97.0,4.0
380.0,337.0,4.0
379.0,32.0,4.0
394.0,43.0,4.0
390.0,86.0,4.0
404.0,64.0,4.0
398.0,266.0,4.0
399.0,1985.0,4.0
403.0,107.0,4.0
415.0,87.0,4.0
419.0,425.0,4.0
418.0,292.0,4.0
422.0,441.0,4.0
431.0,37.0,4.0
421.0,107.0,4.0
428.0,198.0,4.0
431.0,331.0,4.0
458.0,67.0,4.0
455.0,1746.0,4.0
468.0,110.0,4.0
470.0,42.0,4.0
474.0,203.0,16.0
476.0,234.0,4.0
487.0,89.0,4.0
488.0,2002.0,4.0
488.0,1894.0,11.0
481.0,30.0,4.0
488.0,250.0,3.0
495.0,1929.0,4.0
491.0,66.0,4.0
488.0,216.0,4.0
492.0,119.0,4.0
502.0,233.0,4.0
497.0,1952.0,4.0
515.0,197.0,4.0
510.0,109.0,4.0
513.0,1903.0,4.0
509.0,1999.0,4.0
514.0,1779.0,4.0
518.0,133.0,4.0
516.0,1924.0,4.0
518.0,338.0,4.0
526.0,388.0,12.0
523.0,61.0,4.0
529.0,281.0,3.0
529.0,1951.0,4.0
526.0,150.0,4.0
528.0,243.0,3.0
531.0,1597.0,16.0
532.0,1730.0,4.0
536.0,179.0,3.0
530.0,1978.0,4.0
535.0,1825.0,4.0
541.0,144.0,4.0
540.0,231.0,3.0
548.0,2013.0,11.0
543.0,47.0,3.0
541.0,61.0,3.0
546.0,122.0,4.0
543.0,166.0,3.0
556.0,1250.0,4.0
555.0,305.0,3.0
554.0,1306.0,4.0
552.0,1986.0,4.0
549.0,247.0,3.0
548.0,383.0,4.0
556.0,1872.0,4.0
554.0,107.0,4.0
556.0,449.0,4.0
557.0,1159.0,4.0
554.0,1273.0,4.0
552.0,1183.0,4.0
554.0,140.0,4.0
557.0,367.0,3.0
564.0,1209.0,4.0
565.0,1330.0,4.0
559.0,1349.0,4.0
563.0,47.0,4.0
556.0,174.0,4.0
563.0,264.0,3.0
565.0,1529.0,4.0
570.0,766.0,4.0
570.0,1143.0,4.0
565.0,1283.0,4.0
566.0,1723.0,4.0
570.0,32.0,3.0
566.0,242.0,3.0
571.0,385.0,3.0
573.0,125.0,4.0
572.0,1177.0,4.0
567.0,1313.0,4.0
574.0,92.0,4.0
575.0,786.0,4.0
571.0,1955.0,4.0
567.0,1979.0,4.0
580.0,1900.0,4.0
576.0,1430.0,4.0
580.0,1482.0,4.0
584.0,1623.0,4.0
576.0,357.0,3.0
577.0,1863.0,4.0
584.0,739.0,4.0
577.0,1293.0,16.0
583.0,295.0,3.0
581.0,449.0,15.0
578.0,1261.0,4.0
578.0,1192.0,4.0
581.0,1163.0,4.0
591.0,810.0,4.0
587.0,1235.0,4.0
585.0,1305.0,4.0
584.0,1515.0,4.0
588.0,1498.0,4.0
591.0,234.0,3.0
596.0,697.0,4.0
588.0,1199.0,4.0
584.0,1325.0,4.0
591.0,1887.0,4.0
591.0,383.0,3.0
599.0,1347.0,4.0
602.0,1865.0,4.0
597.0,486.0,4.0
597.0,760.0,4.0
595.0,1256.0,4.0
599.0,1312.0,4.0
598.0,1542.0,4.0
602.0,2009.0,4.0
599.0,511.0,4.0
599.0,1276.0,16.0
602.0,786.0,4.0
603.0,1329.0,4.0
600.0,55.0,4.0
599.0,461.0,3.0
607.0,1516.0,4.0
599.0,1572.0,4.0
599.0,1954.0,4.0
613.0,1830.0,4.0
613.0,1587.0,4.0
607.0,158.0,4.0
605.0,827.0,4.0
608.0,83.0,3.0
608.0,106.0,3.0
606.0,1235.0,4.0
604.0,1489.0,4.0
607.0,396.0,4.0
616.0,382.0,3.0
611.0,1465.0,4.0
612.0,449.0,3.0
613.0,334.0,15.0
618.0,1222.0,4.0
620.0,1198.0,4.0
623.0,179.0,4.0
623.0,1160.0,4.0
625.0,1291.0,4.0
619.0,1336.0,12.0
622.0,509.0,4.0
623.0,1397.0,4.0
626.0,296.0,4.0
623.0,424.0,4.0
627.0,804.0,4.0
625.0,831.0,4.0
626.0,402.0,4.0
628.0,73.0,4.0
634.0,1381.0,4.0
627.0,1484.0,4.0
635.0,681.0,4.0
629.0,1362.0,11.0
625.0,1642.0,4.0
628.0,2000.0,11.0
628.0,114.0,3.0
637.0,1630.0,4.0
626.0,2015.0,4.0
638.0,1421.0,4.0
635.0,1583.0,4.0
638.0,469.0,4.0
640.0,417.0,4.0
642.0,635.0,4.0
647.0,41.0,4.0
648.0,62.0,4.0
637.0,101.0,4.0
648.0,710.0,4.0
649.0,1898.0,4.0
651.0,660.0,4.0
641.0,1319.0,4.0
645.0,1680.0,4.0
639.0,515.0,4.0
648.0,287.0,4.0
641.0,1400.0,4.0
643.0,2010.0,4.0
644.0,180.0,4.0
649.0,386.0,3.0
653.0,437.0,4.0
656.0,111.0,4.0
654.0,486.0,3.0
656.0,1305.0,4.0
658.0,319.0,3.0
654.0,740.0,4.0
661.0,1163.0,4.0
657.0,1335.0,4.0
652.0,1572.0,4.0
653.0,1971.0,4.0
660.0,198.0,4.0
661.0,1494.0,4.0
665.0,1400.0,4.0
660.0,130.0,4.0
661.0,1637.0,4.0
670.0,262.0,4.0
661.0,770.0,4.0
662.0,1274.0,4.0
671.0,1136.0,4.0
667.0,91.0,4.0
665.0,399.0,3.0
664.0,1294.0,4.0
671.0,426.0,3.0
667.0,755.0,4.0
669.0,1675.0,4.0
668.0,644.0,4.0
668.0,1321.0,4.0
671.0,1437.0,4.0
681.0,157.0,4.0
674.0,664.0,4.0
673.0,779.0,4.0
681.0,1111.0,4.0
675.0,1373.0,4.0
680.0,177.0,4.0
678.0,451.0,3.0
682.0,1355.0,4.0
676.0,335.0,3.0
684.0,1477.0,4.0
680.0,116.0,4.0
677.0,227.0,4.0
677.0,915.0,12.0
680.0,529.0,14.0
684.0,407.0,3.0
685.0,556.0,3.0
681.0,1159.0,4.0
688.0,1334.0,4.0
691.0,541.0,3.0
691.0,1209.0,4.0
689.0,1282.0,4.0
689.0,818.0,4.0
691.0,682.0,4.0
690.0,1315.0,4.0
689.0,1863.0,4.0
694.0,239.0,4.0
693.0,96.0,4.0
695.0,1060.0,4.0
691.0,1928.0,4.0
691.0,77.0,4.0
692.0,437.0,3.0
691.0,941.0,4.0
699.0,664.0,4.0
698.0,1263.0,4.0
692.0,338.0,3.0
695.0,519.0,3.0
704.0,372.0,3.0
705.0,401.0,3.0
708.0,704.0,4.0
697.0,456.0,3.0
703.0,1569.0,4.0
707.0,1955.0,4.0
701.0,1169.0,4.0
702.0,504.0,3.0
712.0,1808.0,4.0
710.0,43.0,4.0
720.0,778.0,4.0
708.0,1362.0,4.0
705.0,888.0,4.0
714.0,915.0,12.0
703.0,1276.0,4.0
706.0,1323.0,4.0
710.0,154.0,4.0
713.0,872.0,4.0
710.0,1031.0,4.0
718.0,175.0,4.0
712.0,358.0,3.0
718.0,740.0,4.0
714.0,422.0,3.0
