row,column,celltype
36.0,39.0,7.0
32.0,66.0,12.0
42.0,116.0,8.0
32.0,133.0,1.0
41.0,199.0,1.0
39.0,254.0,3.0
35.0,382.0,16.0
44.0,431.0,16.0
32.0,510.0,3.0
45.0,534.0,1.0
32.0,551.0,8.0
41.0,666.0,16.0
33.0,682.0,16.0
33.0,706.0,7.0
40.0,807.0,12.0
31.0,827.0,14.0
35.0,840.0,1.0
34.0,859.0,2.0
33.0,905.0,1.0
32.0,975.0,12.0
34.0,992.0,3.0
34.0,1018.0,16.0
32.0,1087.0,12.0
34.0,1126.0,4.0
41.0,1161.0,4.0
44.0,1185.0,4.0
38.0,1207.0,4.0
35.0,1236.0,16.0
36.0,1258.0,3.0
40.0,1286.0,16.0
33.0,1305.0,3.0
39.0,1322.0,12.0
37.0,1342.0,14.0
31.0,1388.0,8.0
42.0,1409.0,16.0
42.0,1458.0,8.0
30.0,1457.0,7.0
33.0,1476.0,7.0
31.0,1504.0,7.0
34.0,1541.0,6.0
31.0,1558.0,10.0
33.0,1588.0,7.0
41.0,1607.0,16.0
34.0,1649.0,7.0
31.0,1677.0,7.0
34.0,1698.0,4.0
39.0,1735.0,7.0
34.0,1751.0,7.0
41.0,1776.0,8.0
33.0,1798.0,6.0
38.0,1828.0,12.0
32.0,1842.0,15.0
33.0,1912.0,4.0
34.0,1969.0,4.0
34.0,2011.0,4.0
41.0,1036.0,16.0
44.0,1113.0,12.0
42.0,572.0,2.0
37.0,1358.0,15.0
42.0,1490.0,8.0
44.0,1567.0,7.0
46.0,68.0,7.0
48.0,697.0,16.0
44.0,1716.0,7.0
52.0,1898.0,4.0
47.0,97.0,16.0
50.0,1269.0,16.0
50.0,1374.0,12.0
44.0,1625.0,16.0
47.0,1807.0,7.0
55.0,230.0,16.0
46.0,837.0,1.0
43.0,1438.0,12.0
48.0,1514.0,13.0
43.0,1671.0,7.0
53.0,2004.0,4.0
44.0,1683.0,7.0
59.0,311.0,3.0
48.0,1072.0,16.0
52.0,616.0,6.0
55.0,1542.0,7.0
53.0,1050.0,16.0
48.0,924.0,3.0
54.0,1024.0,3.0
57.0,873.0,16.0
51.0,1427.0,12.0
50.0,1637.0,15.0
49.0,1697.0,6.0
58.0,187.0,16.0
56.0,683.0,14.0
54.0,1238.0,14.0
57.0,1592.0,7.0
50.0,1653.0,7.0
61.0,249.0,16.0
52.0,894.0,10.0
55.0,398.0,16.0
57.0,1256.0,3.0
57.0,36.0,16.0
66.0,385.0,3.0
57.0,1342.0,12.0
63.0,602.0,14.0
60.0,938.0,1.0
63.0,1398.0,12.0
62.0,1201.0,4.0
63.0,1219.0,4.0
65.0,1670.0,7.0
65.0,292.0,12.0
64.0,1447.0,14.0
64.0,1764.0,16.0
61.0,1972.0,4.0
63.0,61.0,16.0
70.0,149.0,16.0
57.0,1493.0,12.0
62.0,1728.0,7.0
65.0,916.0,12.0
63.0,1988.0,4.0
62.0,273.0,3.0
69.0,791.0,2.0
59.0,811.0,12.0
65.0,984.0,15.0
66.0,836.0,3.0
72.0,1068.0,8.0
66.0,118.0,16.0
70.0,1568.0,7.0
74.0,1646.0,7.0
71.0,1697.0,14.0
68.0,1807.0,7.0
67.0,1121.0,3.0
73.0,1619.0,12.0
78.0,425.0,12.0
68.0,1747.0,12.0
70.0,958.0,16.0
68.0,1318.0,12.0
73.0,1782.0,16.0
69.0,891.0,7.0
75.0,2016.0,4.0
80.0,187.0,8.0
85.0,1352.0,16.0
79.0,1513.0,6.0
78.0,49.0,16.0
81.0,976.0,16.0
80.0,1096.0,14.0
76.0,1251.0,16.0
85.0,1277.0,12.0
84.0,1306.0,12.0
77.0,1592.0,7.0
79.0,1862.0,12.0
78.0,691.0,16.0
81.0,651.0,14.0
84.0,1720.0,14.0
75.0,31.0,14.0
80.0,856.0,16.0
84.0,1498.0,8.0
84.0,1529.0,7.0
84.0,1998.0,4.0
90.0,76.0,16.0
85.0,821.0,12.0
85.0,288.0,16.0
