row,column,celltype
34.0,37.0,7.0
33.0,54.0,6.0
30.0,79.0,10.0
36.0,111.0,12.0
31.0,149.0,12.0
33.0,161.0,7.0
39.0,174.0,10.0
31.0,218.0,6.0
31.0,248.0,4.0
39.0,304.0,4.0
39.0,335.0,7.0
34.0,353.0,12.0
47.0,366.0,12.0
35.0,384.0,12.0
41.0,424.0,4.0
30.0,443.0,4.0
43.0,471.0,4.0
33.0,505.0,12.0
34.0,521.0,12.0
30.0,544.0,12.0
37.0,566.0,5.0
36.0,597.0,12.0
39.0,656.0,4.0
39.0,690.0,12.0
39.0,739.0,12.0
33.0,767.0,4.0
37.0,789.0,12.0
35.0,811.0,4.0
37.0,830.0,12.0
33.0,866.0,4.0
42.0,882.0,7.0
44.0,902.0,4.0
40.0,923.0,5.0
34.0,942.0,12.0
43.0,963.0,4.0
31.0,1002.0,4.0
33.0,1028.0,4.0
33.0,1057.0,12.0
35.0,1079.0,12.0
33.0,1109.0,12.0
37.0,1138.0,12.0
32.0,1176.0,4.0
39.0,1209.0,4.0
39.0,1230.0,4.0
50.0,1238.0,4.0
46.0,1262.0,4.0
33.0,1304.0,16.0
33.0,1324.0,11.0
36.0,1338.0,11.0
30.0,1353.0,16.0
45.0,1394.0,4.0
43.0,1430.0,12.0
38.0,1460.0,7.0
39.0,1511.0,4.0
38.0,1538.0,4.0
42.0,1566.0,4.0
40.0,1589.0,4.0
30.0,1603.0,4.0
58.0,1613.0,4.0
38.0,1632.0,12.0
39.0,1651.0,7.0
38.0,1675.0,4.0
32.0,1700.0,4.0
45.0,1709.0,4.0
33.0,1744.0,4.0
32.0,1773.0,4.0
38.0,1813.0,4.0
39.0,1835.0,4.0
39.0,1852.0,7.0
35.0,1870.0,8.0
42.0,1899.0,4.0
34.0,1920.0,16.0
31.0,1940.0,3.0
43.0,148.0,10.0
43.0,207.0,12.0
46.0,272.0,8.0
54.0,1787.0,4.0
41.0,236.0,4.0
46.0,448.0,4.0
45.0,541.0,6.0
42.0,75.0,10.0
48.0,632.0,4.0
39.0,1012.0,4.0
47.0,1280.0,4.0
46.0,1296.0,4.0
40.0,1351.0,4.0
50.0,1492.0,4.0
41.0,1934.0,16.0
53.0,407.0,4.0
47.0,1154.0,12.0
47.0,487.0,6.0
53.0,1877.0,6.0
53.0,1729.0,4.0
46.0,1171.0,4.0
49.0,1314.0,11.0
52.0,586.0,4.0
51.0,1118.0,12.0
47.0,31.0,7.0
57.0,141.0,7.0
60.0,716.0,4.0
52.0,848.0,12.0
56.0,1366.0,4.0
48.0,1328.0,11.0
59.0,1686.0,4.0
49.0,1954.0,15.0
50.0,1056.0,12.0
58.0,1040.0,4.0
54.0,796.0,4.0
54.0,44.0,12.0
58.0,561.0,12.0
66.0,773.0,4.0
55.0,814.0,4.0
50.0,1005.0,4.0
59.0,118.0,8.0
56.0,937.0,12.0
57.0,1020.0,4.0
49.0,1918.0,4.0
58.0,86.0,7.0
56.0,290.0,4.0
65.0,1473.0,4.0
66.0,1821.0,4.0
65.0,1971.0,16.0
56.0,1338.0,11.0
63.0,1642.0,5.0
58.0,103.0,7.0
58.0,1204.0,6.0
64.0,1549.0,4.0
57.0,1935.0,12.0
60.0,531.0,6.0
62.0,1666.0,14.0
63.0,217.0,12.0
65.0,1504.0,6.0
58.0,1917.0,12.0
70.0,388.0,4.0
58.0,693.0,12.0
69.0,1189.0,4.0
59.0,653.0,4.0
63.0,915.0,5.0
61.0,971.0,7.0
60.0,1851.0,7.0
73.0,679.0,7.0
68.0,1064.0,7.0
64.0,1527.0,7.0
63.0,493.0,12.0
66.0,512.0,12.0
62.0,623.0,4.0
66.0,870.0,6.0
63.0,610.0,15.0
67.0,991.0,12.0
65.0,1167.0,4.0
65.0,884.0,12.0
67.0,1290.0,4.0
67.0,1949.0,12.0
68.0,260.0,12.0
72.0,1769.0,4.0
69.0,457.0,7.0
69.0,898.0,3.0
71.0,1315.0,4.0
73.0,1744.0,4.0
73.0,1901.0,11.0
73.0,133.0,8.0
72.0,185.0,7.0
75.0,241.0,11.0
62.0,1569.0,4.0
79.0,1574.0,4.0
75.0,38.0,7.0
71.0,1130.0,12.0
73.0,1348.0,4.0
73.0,1092.0,12.0
81.0,1711.0,4.0
74.0,548.0,4.0
67.0,578.0,12.0
77.0,850.0,12.0
72.0,944.0,8.0
75.0,1150.0,7.0
72.0,1274.0,4.0
74.0,1397.0,5.0
73.0,824.0,7.0
76.0,1221.0,12.0
79.0,1883.0,11.0
75.0,594.0,12.0
71.0,1259.0,4.0
82.0,1458.0,4.0
74.0,291.0,4.0
72.0,658.0,7.0
82.0,1246.0,4.0
77.0,1863.0,6.0
78.0,1919.0,11.0
78.0,640.0,4.0
83.0,622.0,4.0
79.0,923.0,12.0
91.0,1377.0,4.0
80.0,1515.0,4.0
83.0,1839.0,4.0
78.0,273.0,4.0
81.0,1018.0,12.0
77.0,1490.0,4.0
92.0,65.0,6.0
79.0,153.0,12.0
85.0,1938.0,6.0
92.0,475.0,4.0
