row,column,celltype
34.0,33.0,16.0
39.0,72.0,4.0
43.0,122.0,4.0
48.0,160.0,4.0
34.0,174.0,4.0
44.0,196.0,4.0
30.0,222.0,4.0
36.0,245.0,16.0
32.0,261.0,4.0
32.0,276.0,12.0
42.0,295.0,12.0
46.0,341.0,1.0
35.0,369.0,4.0
35.0,388.0,4.0
31.0,454.0,4.0
31.0,501.0,4.0
34.0,605.0,4.0
33.0,645.0,7.0
48.0,662.0,4.0
43.0,684.0,4.0
32.0,707.0,4.0
30.0,766.0,4.0
33.0,790.0,4.0
36.0,810.0,4.0
38.0,836.0,4.0
31.0,884.0,4.0
35.0,1003.0,4.0
43.0,1027.0,4.0
46.0,1049.0,4.0
31.0,1061.0,4.0
53.0,1110.0,4.0
47.0,1149.0,4.0
32.0,1172.0,4.0
40.0,1210.0,4.0
34.0,1239.0,4.0
37.0,1286.0,4.0
35.0,1386.0,4.0
41.0,1422.0,12.0
42.0,1438.0,4.0
41.0,1454.0,4.0
30.0,1469.0,14.0
35.0,1485.0,4.0
33.0,1500.0,4.0
41.0,1516.0,4.0
34.0,1567.0,7.0
33.0,1625.0,12.0
32.0,1654.0,4.0
39.0,1685.0,4.0
31.0,1698.0,7.0
33.0,1729.0,4.0
44.0,1747.0,4.0
38.0,1804.0,4.0
37.0,1924.0,5.0
41.0,1955.0,4.0
42.0,1972.0,7.0
37.0,2004.0,4.0
39.0,45.0,4.0
42.0,960.0,4.0
41.0,1886.0,4.0
43.0,422.0,12.0
41.0,745.0,8.0
49.0,547.0,4.0
55.0,1645.0,4.0
43.0,628.0,4.0
44.0,771.0,4.0
51.0,1180.0,4.0
43.0,1904.0,4.0
52.0,399.0,7.0
46.0,503.0,4.0
42.0,1469.0,5.0
42.0,456.0,15.0
52.0,1937.0,4.0
45.0,95.0,4.0
52.0,272.0,12.0
51.0,1714.0,7.0
58.0,1831.0,4.0
52.0,235.0,11.0
46.0,793.0,4.0
44.0,1494.0,14.0
46.0,1731.0,4.0
56.0,1483.0,11.0
52.0,39.0,16.0
55.0,139.0,4.0
52.0,374.0,11.0
59.0,612.0,4.0
58.0,809.0,4.0
55.0,84.0,4.0
58.0,639.0,4.0
60.0,926.0,5.0
64.0,2000.0,4.0
56.0,320.0,4.0
66.0,1072.0,4.0
68.0,1444.0,16.0
56.0,516.0,4.0
66.0,1916.0,4.0
67.0,1876.0,4.0
70.0,435.0,4.0
61.0,767.0,4.0
64.0,1274.0,5.0
71.0,1295.0,4.0
79.0,746.0,4.0
74.0,1395.0,4.0
73.0,706.0,4.0
66.0,683.0,4.0
60.0,1365.0,4.0
62.0,786.0,4.0
65.0,1013.0,4.0
70.0,1024.0,4.0
71.0,298.0,7.0
74.0,1201.0,4.0
69.0,189.0,4.0
70.0,860.0,4.0
72.0,1318.0,4.0
74.0,1791.0,5.0
84.0,1852.0,4.0
70.0,42.0,15.0
73.0,540.0,11.0
75.0,995.0,4.0
82.0,1574.0,4.0
77.0,229.0,4.0
73.0,1034.0,4.0
81.0,85.0,4.0
85.0,483.0,4.0
77.0,1894.0,4.0
73.0,203.0,4.0
73.0,322.0,12.0
70.0,601.0,4.0
70.0,650.0,4.0
76.0,121.0,12.0
74.0,779.0,4.0
78.0,1133.0,4.0
89.0,1765.0,4.0
86.0,587.0,4.0
83.0,966.0,12.0
91.0,1047.0,4.0
85.0,1723.0,8.0
79.0,802.0,4.0
90.0,1092.0,4.0
88.0,935.0,15.0
96.0,1673.0,4.0
90.0,656.0,4.0
89.0,852.0,7.0
78.0,1117.0,4.0
89.0,1224.0,4.0
85.0,1417.0,11.0
83.0,1939.0,4.0
89.0,275.0,11.0
83.0,673.0,4.0
95.0,1349.0,4.0
89.0,360.0,5.0
86.0,1372.0,4.0
100.0,1801.0,4.0
94.0,153.0,4.0
92.0,177.0,4.0
86.0,604.0,4.0
94.0,1008.0,4.0
85.0,194.0,15.0
98.0,1141.0,4.0
94.0,772.0,4.0
92.0,64.0,15.0
94.0,681.0,4.0
95.0,51.0,4.0
99.0,117.0,4.0
90.0,305.0,7.0
98.0,426.0,7.0
93.0,562.0,4.0
93.0,1306.0,11.0
94.0,1475.0,5.0
96.0,806.0,4.0
108.0,1449.0,4.0
91.0,1110.0,4.0
100.0,133.0,4.0
112.0,257.0,4.0
103.0,203.0,4.0
101.0,536.0,4.0
99.0,575.0,16.0
109.0,638.0,12.0
111.0,1516.0,4.0
100.0,229.0,7.0
106.0,382.0,7.0
105.0,1424.0,11.0
98.0,33.0,4.0
105.0,552.0,4.0
101.0,715.0,12.0
109.0,1877.0,4.0
102.0,1280.0,4.0
113.0,99.0,4.0
106.0,342.0,4.0
104.0,1633.0,4.0
107.0,984.0,4.0
101.0,1733.0,12.0
123.0,1373.0,4.0
108.0,898.0,4.0
106.0,1110.0,4.0
110.0,451.0,4.0
108.0,465.0,4.0
108.0,1568.0,4.0
110.0,2012.0,6.0
112.0,497.0,4.0
126.0,1546.0,4.0
113.0,1990.0,4.0
117.0,678.0,4.0
118.0,780.0,4.0
110.0,815.0,4.0
115.0,1606.0,6.0
119.0,589.0,4.0
112.0,1156.0,4.0
121.0,49.0,4.0
117.0,1963.0,4.0
125.0,835.0,4.0
117.0,1581.0,4.0
112.0,142.0,4.0
125.0,310.0,4.0
119.0,960.0,4.0
127.0,1927.0,4.0
131.0,414.0,4.0
122.0,1287.0,4.0
116.0,1469.0,12.0
116.0,1779.0,4.0
117.0,937.0,4.0
124.0,166.0,12.0
119.0,528.0,4.0
128.0,1221.0,4.0
119.0,1139.0,4.0
126.0,1683.0,4.0
130.0,997.0,4.0
126.0,218.0,12.0
131.0,1189.0,4.0
121.0,1741.0,4.0
131.0,546.0,4.0
131.0,1409.0,11.0
134.0,1032.0,4.0
122.0,1642.0,4.0
130.0,128.0,5.0
119.0,1630.0,15.0
132.0,186.0,5.0
127.0,462.0,4.0
134.0,1100.0,4.0
130.0,337.0,15.0
132.0,1830.0,4.0
131.0,505.0,7.0
132.0,913.0,4.0
132.0,1814.0,4.0
136.0,479.0,4.0
127.0,617.0,15.0
135.0,1574.0,4.0
147.0,1725.0,4.0
132.0,1801.0,6.0
145.0,804.0,4.0
137.0,1157.0,4.0
140.0,1752.0,4.0
140.0,1980.0,4.0
141.0,2011.0,4.0
127.0,1629.0,12.0
137.0,273.0,4.0
143.0,1489.0,11.0
149.0,1695.0,4.0
139.0,1868.0,4.0
140.0,289.0,4.0
138.0,381.0,15.0
138.0,574.0,4.0
137.0,951.0,4.0
136.0,1599.0,7.0
136.0,1638.0,11.0
157.0,1126.0,4.0
153.0,1287.0,4.0
150.0,882.0,4.0
140.0,64.0,4.0
156.0,729.0,4.0
153.0,449.0,4.0
137.0,776.0,4.0
150.0,1337.0,4.0
151.0,1628.0,11.0
144.0,40.0,4.0
138.0,613.0,7.0
142.0,671.0,12.0
148.0,234.0,4.0
145.0,149.0,12.0
154.0,692.0,4.0
147.0,776.0,4.0
150.0,204.0,12.0
162.0,1053.0,4.0
153.0,86.0,4.0
151.0,302.0,4.0
158.0,1802.0,4.0
