row,column,celltype
37.0,172.0,7.0
46.0,206.0,3.0
33.0,332.0,3.0
38.0,342.0,12.0
42.0,386.0,4.0
32.0,422.0,4.0
40.0,444.0,4.0
29.0,475.0,4.0
37.0,498.0,4.0
43.0,552.0,4.0
35.0,576.0,4.0
51.0,597.0,4.0
40.0,611.0,4.0
32.0,627.0,4.0
32.0,647.0,4.0
45.0,671.0,4.0
32.0,704.0,4.0
50.0,753.0,4.0
36.0,785.0,4.0
50.0,803.0,4.0
33.0,828.0,4.0
40.0,864.0,4.0
33.0,881.0,4.0
41.0,911.0,4.0
41.0,977.0,4.0
30.0,1007.0,4.0
36.0,1024.0,4.0
40.0,1047.0,4.0
33.0,1092.0,7.0
34.0,1107.0,7.0
35.0,1133.0,4.0
43.0,1151.0,4.0
30.0,1171.0,4.0
35.0,1196.0,4.0
41.0,1234.0,4.0
38.0,1357.0,4.0
42.0,1384.0,4.0
37.0,1443.0,4.0
37.0,1461.0,4.0
32.0,1480.0,7.0
43.0,1498.0,4.0
37.0,1516.0,4.0
32.0,1532.0,4.0
40.0,1573.0,4.0
33.0,1635.0,4.0
48.0,1679.0,4.0
32.0,1699.0,4.0
37.0,1719.0,4.0
31.0,1758.0,3.0
33.0,1777.0,12.0
34.0,1835.0,11.0
33.0,1846.0,2.0
37.0,1861.0,7.0
37.0,1881.0,6.0
36.0,1900.0,7.0
39.0,1917.0,12.0
33.0,1963.0,6.0
36.0,1977.0,12.0
33.0,1994.0,12.0
46.0,2009.0,12.0
49.0,64.0,3.0
44.0,253.0,16.0
48.0,523.0,4.0
41.0,1078.0,4.0
47.0,1825.0,11.0
49.0,471.0,4.0
48.0,994.0,4.0
39.0,1429.0,4.0
48.0,1122.0,4.0
42.0,1010.0,7.0
44.0,1174.0,7.0
57.0,1957.0,12.0
50.0,356.0,4.0
42.0,1548.0,4.0
52.0,1645.0,4.0
43.0,1760.0,12.0
64.0,1733.0,4.0
53.0,636.0,4.0
43.0,699.0,4.0
58.0,1342.0,4.0
56.0,1192.0,4.0
56.0,1214.0,4.0
51.0,328.0,8.0
52.0,1597.0,4.0
63.0,1107.0,4.0
52.0,1253.0,4.0
53.0,88.0,16.0
51.0,1425.0,4.0
55.0,881.0,4.0
53.0,1411.0,4.0
53.0,1583.0,4.0
58.0,1868.0,12.0
55.0,421.0,4.0
61.0,778.0,4.0
54.0,1847.0,2.0
53.0,1899.0,6.0
60.0,1992.0,12.0
60.0,709.0,4.0
67.0,1554.0,4.0
60.0,1752.0,4.0
69.0,1930.0,6.0
65.0,498.0,4.0
63.0,899.0,4.0
74.0,1033.0,4.0
67.0,1439.0,4.0
59.0,1465.0,4.0
57.0,1521.0,4.0
63.0,1710.0,4.0
56.0,1917.0,12.0
59.0,157.0,3.0
65.0,686.0,4.0
62.0,1165.0,4.0
70.0,1618.0,4.0
64.0,1011.0,4.0
60.0,1794.0,4.0
61.0,965.0,4.0
