row,column,celltype
35.0,141.0,4.0
41.0,249.0,4.0
39.0,275.0,4.0
33.0,335.0,8.0
45.0,431.0,4.0
44.0,467.0,4.0
33.0,505.0,4.0
42.0,571.0,4.0
31.0,586.0,4.0
41.0,643.0,4.0
34.0,926.0,4.0
34.0,988.0,7.0
30.0,1011.0,4.0
34.0,1043.0,7.0
47.0,1064.0,4.0
32.0,1086.0,4.0
32.0,1104.0,4.0
38.0,1156.0,12.0
33.0,1177.0,2.0
34.0,1209.0,16.0
34.0,1243.0,16.0
30.0,1268.0,16.0
37.0,1290.0,16.0
37.0,1313.0,16.0
48.0,1338.0,16.0
33.0,1351.0,8.0
34.0,1370.0,12.0
41.0,1388.0,16.0
37.0,1408.0,8.0
41.0,1430.0,8.0
33.0,1444.0,16.0
33.0,1465.0,16.0
34.0,1484.0,16.0
32.0,1517.0,14.0
35.0,1536.0,14.0
42.0,1555.0,6.0
33.0,1574.0,6.0
35.0,1589.0,16.0
40.0,1600.0,6.0
36.0,1617.0,12.0
32.0,1644.0,8.0
35.0,1674.0,7.0
31.0,1694.0,12.0
35.0,1713.0,12.0
33.0,1782.0,4.0
33.0,1814.0,7.0
32.0,1838.0,4.0
34.0,1867.0,7.0
48.0,1893.0,4.0
31.0,1916.0,12.0
38.0,1991.0,4.0
41.0,2009.0,4.0
49.0,303.0,4.0
52.0,1026.0,4.0
44.0,1265.0,16.0
47.0,1960.0,4.0
46.0,1631.0,6.0
45.0,720.0,11.0
51.0,905.0,4.0
45.0,1455.0,16.0
51.0,1771.0,4.0
43.0,1803.0,7.0
46.0,1653.0,7.0
49.0,386.0,4.0
52.0,949.0,4.0
46.0,1520.0,12.0
57.0,1689.0,16.0
59.0,148.0,4.0
54.0,1092.0,7.0
54.0,1112.0,4.0
51.0,1365.0,16.0
55.0,1501.0,16.0
46.0,1832.0,4.0
53.0,1177.0,16.0
51.0,1576.0,6.0
64.0,611.0,4.0
61.0,809.0,11.0
54.0,822.0,4.0
68.0,917.0,4.0
53.0,1473.0,16.0
50.0,1710.0,12.0
52.0,110.0,4.0
63.0,672.0,4.0
52.0,1212.0,16.0
50.0,1670.0,7.0
60.0,1133.0,7.0
64.0,340.0,4.0
55.0,1414.0,7.0
56.0,1538.0,7.0
60.0,704.0,4.0
58.0,1252.0,12.0
55.0,1288.0,16.0
53.0,1549.0,7.0
54.0,1312.0,2.0
65.0,1485.0,16.0
54.0,765.0,12.0
64.0,1607.0,14.0
64.0,1980.0,4.0
65.0,1227.0,16.0
59.0,1595.0,6.0
72.0,1444.0,16.0
63.0,1386.0,16.0
69.0,177.0,14.0
66.0,1625.0,14.0
75.0,2007.0,4.0
67.0,246.0,7.0
65.0,1520.0,8.0
70.0,100.0,4.0
68.0,1562.0,7.0
74.0,1863.0,4.0
72.0,389.0,7.0
68.0,866.0,4.0
66.0,1667.0,12.0
74.0,281.0,7.0
77.0,1156.0,12.0
72.0,1204.0,16.0
71.0,1308.0,16.0
73.0,1246.0,15.0
68.0,1278.0,16.0
74.0,119.0,4.0
70.0,1543.0,7.0
82.0,1829.0,8.0
79.0,846.0,11.0
75.0,1415.0,7.0
86.0,514.0,4.0
72.0,791.0,12.0
73.0,1081.0,8.0
75.0,1653.0,16.0
82.0,1705.0,12.0
84.0,224.0,4.0
76.0,1184.0,14.0
74.0,1581.0,10.0
75.0,1638.0,14.0
83.0,1778.0,4.0
88.0,945.0,4.0
75.0,1267.0,16.0
82.0,1986.0,4.0
91.0,1930.0,4.0
96.0,271.0,4.0
96.0,327.0,4.0
91.0,1115.0,12.0
80.0,1378.0,8.0
87.0,767.0,12.0
83.0,1358.0,6.0
92.0,1398.0,10.0
82.0,1463.0,16.0
88.0,161.0,4.0
84.0,1502.0,16.0
89.0,1522.0,16.0
88.0,811.0,12.0
86.0,1672.0,7.0
95.0,786.0,12.0
91.0,1296.0,7.0
86.0,422.0,7.0
82.0,860.0,11.0
89.0,874.0,4.0
94.0,1080.0,4.0
87.0,1221.0,15.0
87.0,1553.0,8.0
95.0,585.0,4.0
91.0,1602.0,8.0
103.0,205.0,4.0
94.0,1473.0,7.0
92.0,1628.0,8.0
100.0,384.0,4.0
93.0,1266.0,8.0
100.0,185.0,4.0
94.0,412.0,7.0
101.0,1198.0,6.0
88.0,1582.0,12.0
97.0,1172.0,7.0
107.0,441.0,4.0
94.0,654.0,4.0
93.0,1649.0,8.0
97.0,979.0,4.0
97.0,1487.0,16.0
102.0,244.0,4.0
97.0,1813.0,4.0
97.0,1375.0,15.0
103.0,1764.0,4.0
107.0,1973.0,4.0
102.0,1454.0,8.0
111.0,1800.0,4.0
102.0,739.0,4.0
108.0,1539.0,12.0
106.0,1589.0,16.0
112.0,646.0,4.0
106.0,2004.0,7.0
119.0,144.0,4.0
103.0,757.0,12.0
108.0,1615.0,16.0
113.0,60.0,4.0
105.0,1242.0,8.0
104.0,1668.0,7.0
118.0,524.0,4.0
110.0,885.0,4.0
115.0,925.0,4.0
112.0,1563.0,16.0
117.0,1685.0,16.0
113.0,1495.0,16.0
104.0,1705.0,15.0
106.0,866.0,4.0
122.0,1352.0,4.0
120.0,1157.0,4.0
125.0,1272.0,4.0
119.0,1390.0,7.0
120.0,1520.0,16.0
111.0,765.0,12.0
116.0,1440.0,16.0
118.0,1652.0,7.0
119.0,37.0,4.0
120.0,683.0,16.0
128.0,967.0,4.0
124.0,1470.0,8.0
128.0,1738.0,4.0
125.0,1061.0,8.0
121.0,1580.0,16.0
135.0,1778.0,4.0
127.0,1940.0,4.0
123.0,868.0,6.0
134.0,1814.0,4.0
125.0,408.0,7.0
121.0,1192.0,4.0
121.0,245.0,12.0
140.0,940.0,4.0
128.0,2008.0,12.0
129.0,83.0,8.0
124.0,1619.0,16.0
133.0,271.0,15.0
135.0,562.0,4.0
131.0,850.0,11.0
130.0,1596.0,16.0
135.0,193.0,7.0
122.0,753.0,12.0
135.0,1002.0,7.0
132.0,367.0,4.0
134.0,1502.0,16.0
146.0,591.0,4.0
140.0,1535.0,12.0
136.0,1665.0,7.0
141.0,760.0,12.0
132.0,1635.0,2.0
146.0,1974.0,4.0
139.0,745.0,12.0
139.0,1050.0,4.0
138.0,1559.0,12.0
138.0,37.0,7.0
141.0,468.0,4.0
143.0,644.0,4.0
148.0,882.0,12.0
139.0,1884.0,4.0
143.0,288.0,12.0
155.0,527.0,4.0
142.0,905.0,12.0
146.0,1166.0,4.0
150.0,211.0,4.0
145.0,434.0,4.0
139.0,1197.0,4.0
137.0,1387.0,7.0
150.0,101.0,7.0
139.0,676.0,12.0
148.0,799.0,12.0
140.0,1370.0,14.0
147.0,1623.0,7.0
148.0,1463.0,12.0
144.0,1286.0,4.0
151.0,1864.0,7.0
151.0,1950.0,7.0
145.0,726.0,12.0
148.0,1576.0,12.0
143.0,1645.0,8.0
149.0,1720.0,7.0
161.0,145.0,14.0
155.0,304.0,6.0
156.0,358.0,4.0
141.0,2006.0,12.0
161.0,234.0,12.0
152.0,996.0,15.0
168.0,1835.0,4.0
153.0,43.0,7.0
154.0,1593.0,16.0
157.0,1071.0,4.0
162.0,1225.0,12.0
162.0,1655.0,16.0
164.0,1747.0,4.0
148.0,2007.0,12.0
155.0,845.0,12.0
166.0,1381.0,4.0
155.0,1198.0,12.0
170.0,1902.0,4.0
165.0,406.0,7.0
166.0,1503.0,7.0
158.0,1276.0,4.0
159.0,660.0,12.0
157.0,859.0,12.0
163.0,755.0,12.0
166.0,1475.0,3.0
159.0,1524.0,7.0
165.0,259.0,7.0
166.0,826.0,11.0
162.0,178.0,4.0
166.0,781.0,12.0
168.0,1340.0,7.0
166.0,1612.0,6.0
163.0,569.0,4.0
166.0,1142.0,4.0
168.0,1542.0,13.0
170.0,1935.0,4.0
166.0,87.0,14.0
174.0,732.0,12.0
182.0,1026.0,4.0
178.0,1090.0,4.0
172.0,1304.0,4.0
181.0,1566.0,12.0
177.0,1437.0,8.0
167.0,995.0,12.0
176.0,1173.0,4.0
162.0,1714.0,4.0
181.0,1701.0,4.0
181.0,1875.0,4.0
172.0,346.0,4.0
173.0,801.0,11.0
175.0,1260.0,4.0
185.0,1285.0,4.0
172.0,1589.0,12.0
169.0,1717.0,4.0
177.0,424.0,4.0
184.0,458.0,4.0
175.0,611.0,6.0
175.0,841.0,14.0
173.0,863.0,12.0
174.0,896.0,12.0
183.0,1518.0,15.0
186.0,194.0,4.0
177.0,935.0,4.0
196.0,88.0,4.0
182.0,575.0,4.0
186.0,648.0,12.0
183.0,1002.0,12.0
188.0,671.0,12.0
185.0,1968.0,4.0
183.0,137.0,4.0
186.0,236.0,4.0
184.0,705.0,12.0
183.0,1605.0,8.0
186.0,368.0,4.0
187.0,763.0,4.0
187.0,880.0,12.0
192.0,1638.0,6.0
196.0,1334.0,7.0
193.0,853.0,11.0
197.0,1754.0,7.0
191.0,808.0,11.0
189.0,1152.0,4.0
191.0,1177.0,4.0
205.0,1470.0,4.0
199.0,410.0,4.0
192.0,484.0,4.0
201.0,1532.0,12.0
198.0,1595.0,16.0
197.0,131.0,4.0
201.0,517.0,4.0
201.0,1681.0,7.0
196.0,719.0,12.0
195.0,832.0,12.0
194.0,1381.0,4.0
209.0,1809.0,4.0
198.0,777.0,11.0
203.0,1264.0,4.0
204.0,1406.0,10.0
212.0,267.0,4.0
209.0,446.0,4.0
204.0,893.0,12.0
209.0,1843.0,4.0
201.0,1225.0,4.0
207.0,1887.0,4.0
200.0,571.0,4.0
