row,column,celltype
39.0,120.0,4.0
33.0,369.0,8.0
31.0,389.0,16.0
33.0,403.0,3.0
35.0,426.0,1.0
34.0,502.0,3.0
35.0,524.0,3.0
37.0,962.0,3.0
33.0,989.0,2.0
35.0,1035.0,3.0
37.0,1051.0,16.0
35.0,1065.0,14.0
36.0,1081.0,14.0
33.0,1667.0,3.0
38.0,1683.0,3.0
39.0,1008.0,4.0
42.0,1273.0,3.0
40.0,1650.0,3.0
45.0,1024.0,4.0
45.0,1102.0,3.0
45.0,392.0,16.0
53.0,105.0,4.0
44.0,360.0,16.0
49.0,1173.0,3.0
47.0,263.0,3.0
41.0,974.0,3.0
52.0,290.0,3.0
48.0,790.0,4.0
55.0,516.0,3.0
53.0,1664.0,3.0
53.0,536.0,3.0
53.0,85.0,4.0
59.0,426.0,16.0
54.0,380.0,16.0
60.0,753.0,4.0
53.0,1681.0,3.0
58.0,1056.0,3.0
59.0,1234.0,7.0
60.0,371.0,16.0
64.0,1250.0,14.0
64.0,1756.0,3.0
66.0,358.0,12.0
61.0,446.0,3.0
59.0,1265.0,1.0
67.0,1089.0,3.0
61.0,1274.0,1.0
64.0,1379.0,3.0
67.0,1141.0,12.0
66.0,1736.0,3.0
71.0,464.0,3.0
71.0,1632.0,3.0
69.0,1308.0,3.0
68.0,1395.0,3.0
71.0,243.0,3.0
71.0,93.0,4.0
79.0,302.0,3.0
74.0,1109.0,3.0
77.0,916.0,4.0
73.0,1321.0,4.0
70.0,534.0,3.0
78.0,1214.0,4.0
77.0,1999.0,3.0
71.0,446.0,3.0
87.0,1722.0,3.0
82.0,403.0,3.0
81.0,795.0,4.0
86.0,839.0,4.0
96.0,79.0,4.0
77.0,1261.0,6.0
86.0,1185.0,3.0
82.0,1239.0,3.0
89.0,754.0,4.0
79.0,1979.0,3.0
92.0,1509.0,13.0
82.0,1744.0,2.0
80.0,442.0,3.0
87.0,1694.0,2.0
92.0,654.0,4.0
94.0,1250.0,3.0
93.0,1985.0,3.0
87.0,1091.0,4.0
89.0,1226.0,2.0
90.0,1445.0,1.0
92.0,233.0,3.0
103.0,1137.0,12.0
92.0,1323.0,3.0
99.0,696.0,4.0
97.0,1204.0,3.0
100.0,624.0,4.0
95.0,378.0,3.0
98.0,1343.0,3.0
100.0,362.0,3.0
106.0,862.0,4.0
104.0,1425.0,3.0
104.0,339.0,3.0
101.0,1360.0,16.0
105.0,1698.0,3.0
114.0,937.0,4.0
104.0,1397.0,12.0
107.0,392.0,3.0
107.0,790.0,4.0
114.0,1184.0,4.0
121.0,827.0,4.0
118.0,803.0,4.0
112.0,1307.0,3.0
117.0,662.0,4.0
110.0,1985.0,4.0
117.0,1219.0,4.0
113.0,1567.0,3.0
118.0,408.0,3.0
125.0,687.0,4.0
126.0,895.0,4.0
118.0,307.0,3.0
120.0,1344.0,3.0
120.0,1360.0,3.0
123.0,226.0,3.0
124.0,781.0,4.0
128.0,627.0,4.0
123.0,1657.0,3.0
121.0,1393.0,3.0
128.0,1206.0,4.0
130.0,1525.0,4.0
133.0,349.0,3.0
132.0,291.0,3.0
135.0,1258.0,4.0
134.0,1459.0,3.0
133.0,1701.0,3.0
129.0,653.0,4.0
144.0,861.0,4.0
134.0,310.0,3.0
137.0,1492.0,16.0
145.0,554.0,4.0
139.0,1227.0,3.0
138.0,1361.0,12.0
142.0,1473.0,12.0
145.0,644.0,4.0
151.0,833.0,4.0
156.0,728.0,4.0
141.0,771.0,4.0
145.0,1246.0,3.0
150.0,1271.0,4.0
147.0,660.0,4.0
148.0,683.0,4.0
159.0,792.0,4.0
152.0,356.0,4.0
163.0,586.0,4.0
150.0,1407.0,3.0
153.0,907.0,4.0
148.0,1382.0,1.0
156.0,1488.0,3.0
149.0,1700.0,3.0
161.0,308.0,3.0
156.0,32.0,4.0
166.0,499.0,4.0
158.0,1611.0,13.0
160.0,1370.0,4.0
166.0,56.0,4.0
171.0,768.0,4.0
166.0,886.0,4.0
166.0,814.0,4.0
163.0,1291.0,4.0
173.0,522.0,4.0
172.0,1327.0,4.0
168.0,1777.0,13.0
178.0,923.0,4.0
165.0,1260.0,4.0
166.0,1273.0,4.0
172.0,1302.0,4.0
170.0,1399.0,4.0
178.0,952.0,4.0
181.0,994.0,4.0
178.0,864.0,4.0
183.0,708.0,4.0
172.0,834.0,4.0
175.0,33.0,4.0
186.0,551.0,4.0
183.0,1025.0,4.0
175.0,902.0,4.0
185.0,1507.0,3.0
180.0,1606.0,4.0
190.0,659.0,4.0
182.0,1898.0,1.0
197.0,977.0,4.0
182.0,1878.0,3.0
185.0,280.0,3.0
190.0,844.0,4.0
190.0,529.0,4.0
199.0,472.0,4.0
190.0,150.0,4.0
195.0,294.0,3.0
194.0,1331.0,4.0
193.0,1623.0,4.0
203.0,906.0,4.0
205.0,1464.0,3.0
203.0,507.0,4.0
197.0,587.0,4.0
204.0,937.0,4.0
199.0,886.0,4.0
202.0,570.0,4.0
207.0,873.0,4.0
197.0,1875.0,3.0
212.0,1375.0,4.0
203.0,1952.0,3.0
206.0,1012.0,4.0
203.0,1543.0,13.0
204.0,1894.0,3.0
210.0,771.0,4.0
207.0,1736.0,4.0
215.0,965.0,4.0
209.0,129.0,4.0
218.0,735.0,4.0
211.0,1874.0,1.0
220.0,856.0,4.0
219.0,552.0,4.0
214.0,996.0,4.0
212.0,1622.0,6.0
212.0,292.0,3.0
219.0,1748.0,1.0
215.0,575.0,4.0
217.0,1541.0,3.0
223.0,1935.0,3.0
224.0,797.0,4.0
227.0,621.0,4.0
225.0,653.0,4.0
230.0,589.0,4.0
229.0,835.0,4.0
225.0,692.0,4.0
229.0,753.0,4.0
227.0,1324.0,4.0
222.0,1634.0,11.0
222.0,466.0,4.0
227.0,1500.0,3.0
237.0,1299.0,4.0
224.0,1608.0,11.0
237.0,535.0,4.0
244.0,819.0,4.0
232.0,1728.0,4.0
231.0,222.0,3.0
226.0,921.0,4.0
234.0,1009.0,4.0
238.0,936.0,4.0
245.0,1353.0,4.0
238.0,1561.0,3.0
244.0,1593.0,16.0
239.0,982.0,4.0
246.0,899.0,4.0
248.0,1275.0,4.0
238.0,707.0,4.0
238.0,1970.0,3.0
239.0,340.0,3.0
246.0,1673.0,3.0
244.0,1381.0,4.0
251.0,611.0,4.0
253.0,774.0,4.0
257.0,1026.0,4.0
253.0,1320.0,4.0
245.0,1489.0,3.0
248.0,687.0,4.0
261.0,486.0,4.0
248.0,723.0,4.0
258.0,358.0,2.0
252.0,469.0,4.0
265.0,949.0,4.0
264.0,449.0,4.0
256.0,1556.0,3.0
265.0,796.0,4.0
261.0,995.0,4.0
262.0,338.0,2.0
264.0,709.0,4.0
265.0,554.0,4.0
256.0,1479.0,3.0
