Row,Column,Celltype,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
33,45,4,38.64517479808162,0.15271506272302662,0.08587409476711308,10.908649992270911,0.0042020807882236074,0.01507857255136257,0.004699090576446563,0.009555371912685426,0.0033244867330346492,0.0018080198595197268,0.009567764545200171,0.001007716696593787,0.0036121262561400603,0.1290620929590932,0.0323962981249947,0.0006842037635772703,0.07029753406180271,0.08386974951880713,0.027448050410620095,0.45686939926387765,0.0009630379951590463,18.95936847144705,2.282853357979453e-06,0.09906050800661897,0.010952152045860567,0.18698395284538102,0.5562292871823001,0.0005550594878972898,0.11922364723001835,0.045548468564130896,2.935097174545011e-06,0.00012751366613856659,0.00946666675363251,18.958571103381296,0.13960594037578375,0.00021654494709976525,0.07202761078524285,0.0020610904603471634,7.076845409736305e-05,0.03432433084676249,2.071597455988218,0.16382864511348716,29.785628003175123,1.6434290675065828
41,65,4,167.82051282051282,0.27564102564102566,0.0,12.878205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.371794871794872,0.0,9.878205128205128,0.0,0.00641025641025641,0.10897435897435898,0.0,0.14743589743589744,0.0,0.0,0.0,0.0,0.0,0.0,29.01923076923077,0.23717948717948717,0.0,0.09615384615384616,0.0,0.0,0.0,8.14102564102564,0.0,150.71794871794873,1.5320512820512822
40,93,3,62.142105263157895,0.17719298245614035,0.0,12.080701754385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.310526315789474,0.0,12.085964912280701,0.0,0.47192982456140353,0.07192982456140351,0.0,0.20877192982456141,0.0,0.0,0.0,0.0,0.0,0.0,18.40877192982456,0.3684210526315789,0.0,0.012280701754385965,0.0,0.0,0.0,4.73859649122807,0.0,45.71052631578947,5.447368421052632
35,143,4,22.178018575851393,0.13777089783281735,0.0,11.6687306501548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.681114551083592,0.0,11.741486068111454,0.0,1.1284829721362228,0.20123839009287925,0.0,0.4241486068111455,0.0,0.0,0.0,0.0,0.0,0.0,14.662538699690403,0.44427244582043346,0.0,0.0,0.0,0.0,0.10371517027863777,1.3869969040247678,0.0,15.08204334365325,7.340557275541796
36,234,4,1.6592039800995024,0.10199004975124377,0.42786069651741293,12.27363184079602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.0,0.0,7.012437810945274,0.0,4.385572139303482,0.0,2.982587064676617,0.0,0.0,0.7437810945273632,0.0,4.41044776119403,0.34577114427860695,0.0,0.0,0.0,12.164179104477611,0.7064676616915423,0.0,1.7537313432835822,0.0,0.0,0.25870646766169153,0.7935323383084577,0.0,0.16417910447761194,0.017412935323383085
30,271,3,115.43555555555555,0.1111111111111111,0.41333333333333333,10.142222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7911111111111113,0.0,4.888888888888889,0.0,0.7733333333333333,0.0,0.0,0.6355555555555555,0.0,0.8711111111111111,0.0,0.0,0.0,0.0,17.74222222222222,0.29777777777777775,0.04,0.9955555555555555,0.0,0.0,0.0,4.0488888888888885,0.0,96.24444444444444,0.92
36,297,16,2.9130434782608696,0.057971014492753624,0.2028985507246377,11.72463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.463768115942029,0.0,18.89855072463768,0.0,0.5217391304347826,0.0,0.0,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,14.27536231884058,0.2608695652173913,0.0,0.0,0.0,0.0,0.014492753623188406,0.6376811594202898,0.0,1.0289855072463767,13.376811594202898
37,339,3,27.265432098765434,0.10493827160493827,0.0,12.364197530864198,0.0,0.0,0.0,0.0,0.0,0.0,0.08024691358024691,0.0,0.0,1.0555555555555556,0.018518518518518517,0.0,0.0,0.0,0.0,2.54320987654321,0.0,12.104938271604938,0.0,0.5185185185185185,0.0,0.0,0.5493827160493827,0.0,0.0,0.0,0.0,0.0,0.0,15.351851851851851,0.47530864197530864,0.0,0.0,0.0,0.0,0.0,0.47530864197530864,0.0,20.21604938271605,0.0
42,1194,4,26.705583756345177,0.1218274111675127,0.0,15.862944162436548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,4.286802030456853,0.0,16.86294416243655,0.0,1.733502538071066,0.19289340101522842,0.0,0.23604060913705585,0.0,0.0,0.0,0.0,0.0,0.0,20.0253807106599,0.40609137055837563,0.0,0.0,0.0,0.0,0.0,1.0507614213197969,0.0,18.771573604060915,4.824873096446701
39,1343,3,66.84419263456091,0.23796033994334279,0.3626062322946176,19.059490084985836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20113314447592068,0.0,0.0,12.293201133144477,0.0,16.30169971671388,0.0,1.6841359773371105,0.3385269121813031,0.0,1.0396600566572238,0.0,0.0,0.18980169971671387,0.0,0.0,0.0,25.746458923512748,0.8385269121813032,0.0,0.0,0.0,0.0,0.0,1.9220963172804533,2.7592067988668556,50.27762039660057,15.06657223796034
