Row,Column,Celltype,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
41,222,10,40.891954162793326,0.12389381684230645,0.15462933198960932,6.850498683787564,0.00020155860403290967,0.08187710137876511,0.007065845373274372,0.09346368035585519,0.036411301182419226,8.687870863487485e-06,0.018240619271435148,0.002728860238221419,0.007683552991668332,0.38084715428789867,0.0888508553208865,0.00016072561097451847,0.01049364482246336,0.051099884451317516,0.01979053543348132,0.515300643771231,1.650695464062622e-05,3.803159344239507,0.0,0.12274571470769659,0.016277594849830154,0.19982493940210072,1.8057352979505312,0.0021246188196658647,0.08549994352883938,0.03138797424915076,5.299601226727366e-05,0.00015594728199960035,0.017212409754741406,15.095085705846069,0.23887431257221792,1.6941348183800598e-05,0.08860064464001807,0.0008631399702874816,8.166598611678236e-05,0.03748208126634406,1.6386462559620514,0.7175260418929134,44.28116556475504,1.1018300999973936
32,234,7,101.425,0.115,0.0,19.736666666666668,0.0,0.06,0.0,0.03,0.9233333333333333,0.0,0.09833333333333333,0.0,0.0033333333333333335,0.905,0.5033333333333333,0.0,0.0,0.155,0.16,5.258333333333334,0.0,1.7416666666666667,0.0,0.7,0.08,0.215,1.925,0.0,0.0,0.0,0.0,0.0,0.0,13.885,0.8766666666666667,0.0,0.0,0.0,0.0,0.0,4.596666666666667,0.0,85.48166666666667,0.26166666666666666
37,245,10,64.51754385964912,0.10526315789473684,0.0,21.63157894736842,0.0,0.0,0.0,0.0,1.043859649122807,0.0,0.32456140350877194,0.0,0.0,1.5526315789473684,0.7894736842105263,0.0,0.0,0.0,0.7456140350877193,4.833333333333333,0.0,2.254385964912281,0.0,0.42105263157894735,0.0,0.0,2.456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,15.885964912280702,1.2543859649122806,0.0,0.0,0.0,0.0,0.0,0.868421052631579,0.0,55.90350877192982,2.5350877192982457
32,267,8,9.969696969696969,0.12727272727272726,0.0,11.921212121212122,0.0,0.0,0.0,0.0,1.3636363636363635,0.0,0.04242424242424243,0.0,0.0,1.1272727272727272,0.08484848484848485,0.0,0.0,0.0,0.22424242424242424,1.509090909090909,0.0,4.739393939393939,0.0,0.21212121212121213,0.012121212121212121,0.012121212121212121,2.757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,9.587878787878788,0.46060606060606063,0.0,0.0,0.0,0.0,0.0,0.593939393939394,0.0,3.5939393939393938,3.993939393939394
49,288,8,12.329787234042554,0.06382978723404255,0.0,11.606382978723405,0.0,0.0,0.0,0.0,0.19148936170212766,0.0,0.19148936170212766,0.0,0.0,1.1808510638297873,0.3191489361702128,0.0,0.0,0.0,0.0,1.9042553191489362,0.0,2.372340425531915,0.0,0.26595744680851063,0.0,0.1276595744680851,1.925531914893617,0.0,0.0,0.0,0.0,0.0,0.0,9.659574468085106,0.3617021276595745,0.0,0.0,0.0,0.0,0.0,0.6808510638297872,0.0,5.797872340425532,0.0
33,300,12,6.187763713080169,0.08966244725738397,0.0,21.2331223628692,0.0,0.04430379746835443,0.0,0.012658227848101266,0.2921940928270042,0.0,0.12341772151898735,0.0,0.039029535864978905,1.261603375527426,0.4419831223628692,0.0,0.0,0.005274261603375527,0.0,5.843881856540085,0.0,2.6561181434599157,0.0,0.8945147679324894,0.16877637130801687,0.3048523206751055,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,13.404008438818565,0.8681434599156118,0.0,0.0,0.0,0.0,0.0,0.729957805907173,0.0,3.451476793248945,0.24578059071729957
32,320,10,25.532608695652176,0.07608695652173914,0.0,15.66304347826087,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.03260869565217391,0.0,0.0,2.1956521739130435,0.2717391304347826,0.0,0.0,0.42391304347826086,0.11413043478260869,2.5652173913043477,0.0,6.114130434782608,0.0,0.7010869565217391,0.0,0.27717391304347827,1.483695652173913,0.0,0.0,0.0,0.0,0.0,0.0,12.380434782608695,0.5543478260869565,0.0,0.0,0.0,0.0,0.07065217391304347,0.5815217391304348,0.0,16.722826086956523,0.7663043478260869
36,346,10,5.2,0.05517241379310345,0.0,31.579310344827586,0.0,0.0,0.0,0.0,1.103448275862069,0.0,0.0,0.0,0.0,0.8068965517241379,0.0896551724137931,0.0,0.0,0.006896551724137931,0.0,6.4206896551724135,0.0,2.1310344827586207,0.0,2.386206896551724,0.4068965517241379,0.6206896551724138,1.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,19.97241379310345,1.8413793103448275,0.0,0.0,0.0,0.0,0.0,0.4689655172413793,0.0,3.372413793103448,0.20689655172413793
32,463,16,11.086497890295359,0.12025316455696203,0.0,24.078059071729957,0.0,0.04219409282700422,0.0,0.010548523206751054,0.9135021097046413,0.0,0.004219409282700422,0.0,0.0,0.8375527426160337,0.20464135021097046,0.0,0.0,0.0,0.0,5.552742616033755,0.0,3.9894514767932487,0.0,0.9578059071729957,0.29957805907172996,0.35654008438818563,2.191983122362869,0.0,0.0,0.0,0.0,0.0,0.0,14.816455696202532,1.010548523206751,0.0,0.0,0.0,0.0,0.027426160337552744,0.729957805907173,0.0,5.757383966244726,3.8354430379746836
32,482,10,14.092198581560284,0.09219858156028368,0.0,19.865248226950353,0.0,0.0,0.0,0.03546099290780142,0.028368794326241134,0.0,0.07801418439716312,0.0,0.0,0.7872340425531915,0.1702127659574468,0.0,0.0,0.0,0.0,1.6382978723404256,0.0,3.3617021276595747,0.0,0.6028368794326241,0.014184397163120567,0.04964539007092199,5.035460992907802,0.0,0.0,0.0,0.0,0.0,0.0,14.567375886524824,0.9716312056737588,0.0,0.0,0.0,0.0,0.0,0.8581560283687943,0.0,10.0,1.1914893617021276
36,530,14,10.201612903225806,0.04032258064516129,0.0,16.524193548387096,0.0,0.0,0.0,0.0,0.6935483870967742,0.0,0.12096774193548387,0.07258064516129033,0.10483870967741936,1.3951612903225807,0.3548387096774194,0.0,0.0,0.3064516129032258,0.0,2.5806451612903225,0.0,2.314516129032258,0.0,0.5080645161290323,0.0,0.0,5.266129032258065,0.0,0.0,0.0,0.0,0.0,0.0,13.830645161290322,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,0.46774193548387094,0.0,4.016129032258065,0.4112903225806452
35,552,8,15.218562874251496,0.11377245508982035,0.0,26.32934131736527,0.0,0.3772455089820359,0.0,0.005988023952095809,0.005988023952095809,0.0,0.059880239520958084,0.0,0.0,1.0868263473053892,0.3203592814371258,0.0,0.0,0.0,0.1437125748502994,6.718562874251497,0.0,2.7245508982035926,0.0,1.7065868263473054,0.6167664670658682,0.9970059880239521,1.404191616766467,0.12574850299401197,0.0,0.0,0.0,0.0,0.0,18.679640718562876,1.404191616766467,0.0,0.0,0.0,0.0,0.0,1.1167664670658684,0.0,9.8562874251497,1.0718562874251496
31,576,7,19.40469208211144,0.1436950146627566,0.0,32.24340175953079,0.0,0.16715542521994134,0.0,0.12316715542521994,0.0,0.0,0.39002932551319647,0.0,0.10850439882697947,2.1788856304985336,0.9794721407624634,0.0,0.05571847507331378,0.0,0.005865102639296188,7.173020527859237,0.0,3.935483870967742,0.0,1.844574780058651,0.7302052785923754,0.25513196480938416,2.695014662756598,0.0,0.0,0.0,0.0,0.0,0.0,22.10850439882698,1.6451612903225807,0.0,0.0,0.0,0.0,0.0,0.8621700879765396,0.0,9.870967741935484,0.0
